GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2025-12-14 12:00:00,0.46903,0.00138,0.01848,0,0.002,0.001,0.001,0.004,0.02,0.05745,0.11001,0.30912,0.0107,0.12601,0.52778,0.00001,0,0.00001,0,0.00142,0.00001,0.63607,0.24707,0.16466,-0.00877,0,0.47307,0.18523,0.01507,0.04628,0.23703,0.16452,0.22202,0.19681,0,1.12452,0.00548,0.12601,0.18523,0.22202,0.19681,0.52778,0.56168,0.63607,0.74673,1.12452,0.02799,0.17682
2025-12-14 13:00:00,0.5012,0.00138,0.01413,0,0.002,0.001,0.001,0.004,0.02,0.05745,0.11001,0.30912,0.01107,0.12501,0.53057,0.00001,0,0.00001,0,-0.00447,0.00001,0.63307,0.24597,0.1461,-0.02535,0,0.34202,0.18523,0.01436,0.04222,0.23303,0.16394,0.22202,0.19681,0,1.12452,0.00547,0.12501,0.18523,0.22202,0.19681,0.53057,0.56448,0.63307,0.74668,1.12452,0.02797,0.17834
2025-12-14 14:00:00,0.51725,0.00138,0.01416,0,0.002,0.001,0.001,0.004,0.02,0.05745,0.11001,0.19187,0.01107,0.12501,0.53057,0.00001,0,0.00001,0,0.00289,0.00001,0.63307,0.20852,0.14573,-0.01238,0,0.21098,0.18523,0.01433,0.03766,0.23803,0.16335,0.21802,0.19681,0,1.12452,0.00546,0.12501,0.18523,0.21802,0.19681,0.53057,0.56448,0.63307,0.74665,1.12452,0.02796,0.17586
2025-12-14 15:00:00,0.50114,0.00138,0.01416,0,0.002,0.001,0.001,0.004,0.02,0.05646,0.11171,0.13299,0.01145,0.12601,0.53057,0.00001,0,0.00001,0,0.00586,0.00001,0.63307,0.18958,0.1548,0.00425,0,0.07994,0.18523,0.01505,0.04531,0.24003,0.16278,0.21802,0.19681,0,1.12452,0.00545,0.12601,0.18523,0.21802,0.19681,0.53057,0.56448,0.63307,0.74662,1.12452,0.02795,0.17503
2025-12-14 16:00:00,0.48516,0.00137,0.0141,0,0.002,0.001,0.001,0.004,0.02,0.05646,0.11171,0.07381,0.01145,0.12501,0.53057,0.00001,0,0.00001,0,-0.00585,0.00001,0.63607,0.17138,0.15478,-0.01739,0,0.06734,0.18523,0.01432,0.05143,0.23803,0.16221,0.21802,0.19558,0,1.13022,0.00543,0.12501,0.18523,0.21802,0.19558,0.53057,0.56448,0.63607,0.74658,1.13022,0.02794,0.17462
2025-12-14 17:00:00,0.4853,0.00137,0.01842,0,0.002,0.001,0.001,0.004,0.02,0.05646,0.11171,0.07335,0.01145,0.12601,0.53057,0.00001,0,0.00001,0,-0.0088,0.00001,0.63307,0.11553,0.13661,-0.0106,0,0.05474,0.18523,0.01468,0.04228,0.23703,0.16162,0.21802,0.19558,0,1.12452,0.00542,0.12601,0.18523,0.21802,0.19558,0.53057,0.56448,0.63307,0.74655,1.12452,0.02792,0.17437
2025-12-14 18:00:00,0.46934,0.00137,0.01842,0,0.002,0.001,0.001,0.004,0.02,0.05646,0.11171,0.07272,0.01145,0.12601,0.53337,0.00001,0,0.00001,0,-0.00294,0.00001,0.63307,0.09705,0.12755,0.013,0,0.04214,0.18758,0.0143,0.0245,0.23903,0.16105,0.21802,0.19558,0,1.13022,0.00541,0.12601,0.18758,0.21802,0.19558,0.53337,0.56448,0.63307,0.74654,1.13022,0.02791,0.1742
2025-12-14 19:00:00,0.4212,0.00137,0.01842,0,0.002,0.001,0.001,0.004,0.02,0.05548,0.11171,0.07173,0.01145,0.12601,0.53057,0.00001,0,0.00001,0,-0.00586,0.00001,0.63607,0.11657,0.11848,0.03679,0,0.02953,0.18523,0.01427,0.01738,0.23703,0.16105,0.22202,0.19558,0,1.12452,0.0054,0.12601,0.18523,0.22202,0.19558,0.53057,0.56448,0.63607,0.74655,1.12452,0.0279,0.17408
2025-12-14 20:00:00,0.38912,0.00137,0.01404,0,0.002,0.001,0.001,0.004,0.02,0.05452,0.11001,0.07153,0.01145,0.12601,0.53337,0.00001,0,0.00001,0,-0.01024,0.00001,0.63607,0.1361,0.08214,0.04717,0,0.01693,0.18523,0.01425,0.03672,0.23703,0.16106,0.21802,0.19558,0,1.12452,0.00538,0.12601,0.18523,0.21802,0.19558,0.53337,0.56448,0.63607,0.74659,1.12452,0.0279,0.17399
