GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2026-01-11 12:00:00,2.07508,0,0.09273,0.08893,0.04901,0.011,0.018,0.024,0.09914,0.19448,0.46168,1.53207,0.00932,1.11712,2.34918,0.00185,0.00911,0.01125,0,0.02125,0.00183,2.32626,0.6304,0.21136,0.35863,0.06801,1.85535,0.42049,0.06397,0.1143,0.51706,1.46839,0.23503,0.24812,0.00363,3.09564,0.08572,1.11712,0.42049,0.23503,0.24812,2.34918,2.52878,2.32626,3.033,3.09564,0.27433,0.93152
2026-01-11 13:00:00,2.04671,0,0.09935,0.09701,0.04801,0.011,0.018,0.024,0.09914,0.19448,0.45408,1.519,0.00932,1.12012,2.33995,0.00185,0.0091,0.0112,0,0.00886,0.00195,2.32126,0.61185,0.21972,0.28677,0.06301,1.86043,0.41778,0.0636,0.10998,0.53506,1.44703,0.23503,0.24812,0.00363,3.09564,0.08545,1.12012,0.41778,0.23503,0.24812,2.33995,2.52338,2.32126,3.03073,3.09564,0.27342,0.89796
2026-01-11 14:00:00,2.01834,0,0.10589,0.09701,0.04801,0.011,0.018,0.024,0.09758,0.19173,0.44655,1.50624,0.00868,1.12313,2.33995,0.00185,0.00908,0.01109,0,0.00533,0.00183,2.32126,0.55554,0.21861,0.26782,0.06101,1.8655,0.41506,0.06323,0.12781,0.52406,1.42603,0.23503,0.24666,0.00363,3.09564,0.08517,1.12313,0.41506,0.23503,0.24666,2.33995,2.52338,2.32126,3.02837,3.09564,0.27288,0.89616
2026-01-11 15:00:00,2.01834,0,0.09926,0.09701,0.04801,0.011,0.018,0.024,0.09758,0.19173,0.44281,1.4936,0.00868,1.12313,2.32614,0.00185,0.00907,0.01108,0,0.00712,0.00183,2.32126,0.55554,0.19866,0.30112,0.06101,1.87058,0.41236,0.06294,0.14256,0.52806,1.40504,0.23503,0.24666,0.00363,3.08687,0.0849,1.12313,0.41236,0.23503,0.24666,2.32614,2.51257,2.32126,3.02594,3.08687,0.27215,0.89556
2026-01-11 16:00:00,2.01834,0,0.09276,0.09701,0.04801,0.011,0.018,0.024,0.09603,0.189,0.44281,1.48102,0.00868,1.12613,2.32614,0.00185,0.00905,0.01103,0,0.00356,0.00183,2.32126,0.55475,0.19719,0.33555,0.06201,1.87819,0.40965,0.06293,0.15115,0.52806,1.38383,0.23503,0.2452,0.00363,3.08687,0.08463,1.12613,0.40965,0.23503,0.2452,2.32614,2.50718,2.32126,3.02342,3.08687,0.27094,0.89526
2026-01-11 17:00:00,2.01834,0,0.09285,0.09701,0.036,0.011,0.018,0.024,0.09603,0.1863,0.43168,1.46852,0.00868,1.12012,2.31694,0.00185,0.00903,0.01095,0,-0.01772,0.00172,2.31626,0.53624,0.20503,0.31782,0.06101,1.88579,0.40696,0.06256,0.17143,0.52106,1.36262,0.23503,0.2452,0.00363,3.07811,0.08435,1.12012,0.40696,0.23503,0.2452,2.31694,2.50179,2.31626,3.02069,3.07811,0.26955,0.89508
2026-01-11 18:00:00,1.98968,0,0.09279,0.09701,0.04801,0.01,0.018,0.024,0.09451,0.1863,0.428,1.45757,0.00868,1.12012,2.30776,0.00185,0.00902,0.011,0,-0.02481,0.00172,2.31126,0.4792,0.19439,0.24554,0.05801,1.8934,0.40696,0.06155,0.17634,0.52806,1.34172,0.23503,0.24374,0.00363,3.07811,0.08408,1.12012,0.40696,0.23503,0.24374,2.30776,2.49641,2.31126,3.01775,3.07811,0.26846,0.89496
2026-01-11 19:00:00,1.96115,0,0.09273,0.09701,0.04701,0.01,0.017,0.024,0.09451,0.1863,0.42434,1.46491,0.00838,1.12313,2.30318,0.00185,0.009,0.01089,0,-0.01416,0.00172,2.30626,0.47923,0.19356,0.28244,0.05901,1.901,0.40696,0.06218,0.17019,0.52406,1.32271,0.23503,0.24374,0.00363,3.07811,0.08381,1.12313,0.40696,0.23503,0.24374,2.30318,2.48565,2.30626,3.0146,3.07811,0.26772,0.89487
2026-01-11 20:00:00,1.93306,0,0.08626,0.09701,0.04601,0.01,0.017,0.024,0.09451,0.19448,0.43168,1.46994,0.00838,1.12613,2.29859,0.00185,0.00899,0.01087,0,-0.01416,0.0016,2.30126,0.47847,0.21168,0.38893,0.05401,1.90861,0.40427,0.06044,0.15359,0.51006,1.30405,0.23503,0.24374,0.00363,3.06936,0.08355,1.12613,0.40427,0.23503,0.24374,2.29859,2.48565,2.30126,3.01124,3.06936,0.26737,0.89481
