GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN,SQIN,SQIN,SQIN,SSTG,SSTG,SSTG
2026-01-07 18:00:00,29.4979,76.32811,64.07482,107.17245,2.59379,0.50117,75.71598,4.24582,0.67568,0.00128,0.14914,24.84,26.1,34.83
2026-01-07 19:00:00,29.3708,76.32811,63.94428,107.17245,2.55129,0.49151,75.72882,4.20882,0.65663,0.00126,0.14328,24.84,26.07,34.78
2026-01-07 20:00:00,29.41313,76.17098,64.00954,106.8628,2.52338,0.4844,75.58345,4.17058,0.63874,0.00125,0.13773,24.80167,26.08,34.72
2026-01-07 21:00:00,29.32852,76.17414,64.04219,106.2459,2.46828,0.47715,75.59835,4.13114,0.62177,0.00123,0.13244,24.80244,26.06,34.68
2026-01-07 22:00:00,29.28629,76.11427,63.94428,106.2459,2.44053,0.4699,75.55023,4.09052,0.6055,0.00122,0.1274,24.78783,26.05,34.64
2026-01-07 23:00:00,29.20196,75.95931,63.87905,105.93866,2.40627,0.46275,75.40702,4.04877,0.58978,0.00121,0.12259,24.75,26.03,34.59
2026-01-08 00:00:00,29.11781,75.80477,63.91166,106.2459,2.35251,0.45805,75.26423,4.0059,0.57448,0.0012,0.11799,24.71225,26.01,34.55
2026-01-08 01:00:00,29.0758,75.84212,63.84644,105.32656,2.31896,0.45103,75.31334,3.96223,0.55983,0.00119,0.1136,24.72137,26,34.51
2026-01-08 02:00:00,29.03384,75.84845,63.78126,106.55396,2.2855,0.4464,75.33141,3.91804,0.54597,0.00118,0.10942,24.72292,25.99,34.49
2026-01-08 03:00:00,28.99191,75.72779,63.87905,105.02172,2.25225,0.43956,75.22251,3.87334,0.53273,0.00118,0.10544,24.69343,25.98,34.45
2026-01-08 04:00:00,28.99191,75.63953,63.78126,105.93866,2.23242,0.43505,75.146,3.82815,0.51997,0.00117,0.10162,24.67186,25.98,34.41
2026-01-08 05:00:00,28.99191,75.64727,63.68349,105.02172,2.18654,0.42802,75.16548,3.78248,0.50758,0.00117,0.09798,24.67375,25.98,34.36001
2026-01-08 06:00:00,28.99191,75.55968,63.71607,105.63222,2.18654,0.4234,75.08966,3.73635,0.49549,0.00116,0.09448,24.65234,25.98,34.31
2026-01-08 07:00:00,28.95004,75.47257,63.65092,105.93866,2.15409,0.41655,75.01429,3.68992,0.48388,0.00116,0.09114,24.63103,25.97,34.26
2026-01-08 08:00:00,28.86642,75.54545,63.65092,105.63222,2.11541,0.4098,75.09892,3.64336,0.47288,0.00115,0.08795,24.64886,25.95,34.21
