GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2026-05-27 12:00:00,3.39314,0,0.02311,-0.00942,0,0.001,0,0.001,0.23097,0.70537,1.04608,0.7074,0.00163,0.11701,0.47039,0.00001,0,0.00001,0,-0.01469,0.00001,0.38304,1.65179,0.20333,0.47232,0.013,2.66281,0.20185,0.03892,0.09276,0.22803,1.34967,1.33115,1.32802,0.00001,1.80288,0.00304,0.11701,0.20185,1.33115,1.32802,0.47039,0.44225,0.38304,0.65684,1.80288,0.0519,0.53312
2026-05-27 13:00:00,3.39314,0,0.01401,-0.00292,0,0.001,0,0.001,0.23097,0.70537,1.02883,0.91005,0.00123,0.11801,0.46771,0.00001,0,0.00001,0,0.00291,0.00001,0.38004,1.67574,0.20328,0.49045,0.013,2.62671,0.20185,0.03749,0.11262,0.22603,1.34125,1.33715,1.32802,0.00001,1.79592,0.00284,0.11801,0.20185,1.33715,1.32802,0.46771,0.44225,0.38004,0.65647,1.79592,0.05083,0.52628
2026-05-27 14:00:00,3.34588,0,0.02384,0.0015,0,0.001,0,0.001,0.22903,0.70537,1.02312,1.12283,0.00107,0.11801,0.46771,0.00001,0,0.00001,0,-0.0088,0.00001,0.38004,1.66376,0.20401,0.4712,0.014,2.59061,0.20185,0.03927,0.10518,0.22703,1.33345,1.34215,1.32802,0.00001,1.78897,0.00265,0.11801,0.20185,1.34215,1.32802,0.46771,0.44477,0.38004,0.65608,1.78897,0.05038,0.52494
2026-05-27 15:00:00,3.29862,0,0.03387,0.002,0,0.001,0,0.001,0.22903,0.69094,1.02312,1.34373,0.00056,0.11601,0.47039,0.00001,0,0.00001,0,-0.02054,0.00001,0.37304,1.60509,0.19419,0.47031,0.014,2.55451,0.20185,0.03648,0.08281,0.22402,1.32568,1.34715,1.32802,0.00001,1.79592,0.00245,0.11601,0.20185,1.34715,1.32802,0.47039,0.44729,0.37304,0.65569,1.79592,0.04996,0.5236
2026-05-27 16:00:00,3.25089,0,0.03453,-0.00217,0,0.001,0,0.001,0.22903,0.69094,1.01175,1.76941,0.00018,0.11601,0.47307,0.00001,0,0.00001,0,-0.02643,0.00001,0.36804,1.57638,0.1941,0.43743,0.014,2.51797,0.20426,0.03719,0.06545,0.22703,1.31815,1.34215,1.32802,0.00001,1.78897,0.00225,0.11601,0.20426,1.34215,1.32802,0.47307,0.45236,0.36804,0.6553,1.78897,0.04977,0.52226
2026-05-27 17:00:00,3.15541,0,0.02578,-0.00408,0,0.001,0,0.001,0.2235,0.67668,0.9948,2.26449,0.0001,0.11701,0.47575,0.00001,0,0.00001,0,-0.02937,0.00001,0.36804,1.51318,0.2046,0.42282,0.014,2.48143,0.20185,0.03574,0.07622,0.22703,1.3108,1.34715,1.32802,0.00001,1.78897,0.00206,0.11701,0.20185,1.34715,1.32802,0.47575,0.45745,0.36804,0.65492,1.78897,0.04977,0.52092
2026-05-27 18:00:00,3.06042,0,0.02645,-0.00333,0,0.001,0,0.001,0.2235,0.65791,0.9948,2.55495,0.00006,0.11701,0.47307,0.00001,0,0.00001,0,-0.02348,0.00001,0.37604,1.51237,0.1941,0.40487,0.015,2.44489,0.20185,0.03751,0.09111,0.22503,1.30341,1.34715,1.32517,0.00001,1.77512,0.00186,0.11701,0.20185,1.34715,1.32517,0.47307,0.46256,0.37604,0.65455,1.77512,0.04973,0.51959
2026-05-27 19:00:00,2.96542,0,0.03686,-0.00317,0,0.001,0,0.001,0.22411,0.65791,0.98359,2.77687,0.00003,0.11701,0.47039,0.00001,0,0.00001,0,-0.01466,0.00001,0.37304,1.47217,0.18359,0.38423,0.015,2.40835,0.19945,0.03679,0.07372,0.22803,1.3014,1.34215,1.32517,0.00001,1.78204,0.00217,0.11701,0.19945,1.34215,1.32517,0.47039,0.4677,0.37304,0.65427,1.78204,0.04979,0.51825
2026-05-27 20:00:00,2.86995,0,0.02906,-0.0063,0,0.001,0,0.001,0.22473,0.66257,0.978,2.92248,0.00003,0.11701,0.47039,0.00001,0,0.00001,0,-0.00877,0.00001,0.37104,1.44104,0.18364,0.38254,0.015,2.37181,0.19945,0.03822,0.11177,0.22603,1.2994,1.34215,1.31949,0.00001,1.76821,0.00249,0.11701,0.19945,1.34215,1.31949,0.47039,0.4677,0.37104,0.65403,1.76821,0.04987,0.51691
