GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN,SQIN,SQIN,SQIN,SSTG,SSTG,SSTG
2026-01-01 18:00:00,11.73053,57.21875,47.71076,48.28671,1.08095,0.15746,55.97152,0.33446,1.12601,0.53236,0.01314,19.71,20.73,28.72
2026-01-01 19:00:00,11.67394,56.96871,47.54285,47.9641,1.11334,0.15891,55.92191,0.33814,1.24305,0.53971,0.01363,19.64,20.71,28.63
2026-01-01 20:00:00,11.64572,56.89732,47.26337,47.64281,1.15761,0.16038,55.85906,0.34692,1.32523,0.51329,0.01506,19.62,20.7,28.56
2026-01-01 21:00:00,11.5614,56.71889,47.06805,47.40269,1.19672,0.16791,55.72303,0.36066,1.38029,0.46661,0.01735,19.57,20.67,28.48
2026-01-01 22:00:00,11.44974,56.57622,46.81724,47.08369,1.24777,0.1964,55.54886,0.37922,1.41425,0.40778,0.02042,19.53,20.63,28.4
2026-01-01 23:00:00,11.33894,56.46926,46.59464,46.76596,1.32215,0.40089,55.34421,0.40247,1.4318,0.34166,0.02423,19.5,20.59,28.33
2026-01-02 00:00:00,11.229,56.29109,46.3446,46.44953,1.46675,0.68456,55.16791,0.43029,1.43659,0.27116,0.02871,19.45,20.55,28.25
2026-01-02 01:00:00,11.11991,56.18423,46.15039,46.13441,1.56641,0.86159,54.933,0.46197,1.42866,0.20957,0.03473,19.42,20.51,28.18001
2026-01-02 02:00:00,11.03866,55.93432,45.92874,45.78213,1.60079,0.99012,54.69281,0.49682,1.40805,0.16485,0.04306,19.35,20.48,28.1
2026-01-02 03:00:00,10.90429,55.7187,45.73506,45.62646,1.62343,1.06502,54.43735,0.53477,1.37757,0.13025,0.05355,19.29,20.43,28.04
2026-01-02 04:00:00,10.74478,55.50322,45.54162,45.31609,1.64639,1.07895,54.16645,0.57573,1.33942,0.10173,0.06602,19.23,20.37,27.97001
2026-01-02 05:00:00,10.61328,55.28792,45.29326,45.00698,1.67515,1.12182,53.88147,0.61961,1.2953,0.07685,0.0803,19.17,20.32,27.9
2026-01-02 06:00:00,10.45719,55.00111,45.12791,44.66076,1.75129,1.15056,53.6125,0.66634,1.24653,0.05416,0.09624,19.09,20.26,27.84001
2026-01-02 07:00:00,10.32853,54.71459,44.96274,44.43084,1.78699,1.15779,53.34786,0.71473,1.19643,0.03639,0.11175,19.01,20.21,27.8
2026-01-02 08:00:00,10.20113,54.46413,44.74279,44.31615,1.8292,1.12182,53.08738,0.76363,1.14756,0.0252,0.1249,18.94,20.16,27.76
2026-01-02 09:00:00,10.06454,54.24962,44.63294,44.08729,1.90145,1.07196,52.83928,0.81303,1.09964,0.01794,0.13586,18.88,20.11,27.73
2026-01-02 10:00:00,9.9026,53.96388,44.49575,43.89713,1.96347,1.00011,52.56776,0.86292,1.05247,0.01305,0.14482,18.8,20.05,27.73
