GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,FPOC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
2026-05-18 02:00:00,3.69617,10.90673,8.4839,9.1719,0.23003,8.46094,0.00626,12.15448,0.02932,0.02296,0.00049,0,5.94,17.3,17.09
2026-05-18 03:00:00,3.66014,11.17316,8.5007,9.1473,0.23003,8.38093,0.00626,12.14704,0.02931,0.02294,0.00049,0,6.03,17.28,17.12001
2026-05-18 04:00:00,3.64224,11.83458,8.5007,9.1473,0.23519,9.24103,0.00626,12.14045,0.0293,0.02292,0.00049,0,6.25,17.27,17.13
2026-05-18 05:00:00,3.62442,11.98689,8.5175,9.13151,0.23782,11.30126,0.00626,12.12006,0.02929,0.0229,0.00049,0,6.3,17.26,17.13
2026-05-18 06:00:00,3.60667,11.89541,8.5175,9.11574,0.24047,12.00134,0.00626,12.08068,0.02928,0.02288,0.00049,0,6.27,17.25,17.13
2026-05-18 07:00:00,3.60667,11.65277,8.53431,9.1473,0.24316,12.6014,0.00662,12.04598,0.02927,0.02286,0.00049,0,6.19,17.25,17.14
2026-05-18 08:00:00,3.589,11.35212,8.53431,9.16311,0.24316,12.6014,0.00662,12.0267,0.02926,0.02284,0.00049,0,6.09,17.24,17.14
2026-05-18 09:00:00,3.589,11.02485,8.55113,9.16311,0.24587,11.30126,0.00626,12.01661,0.02925,0.02282,0.00049,0,5.98,17.24,17.13
2026-05-18 10:00:00,3.5539,10.93622,8.56796,9.21064,0.24587,6.97078,0.00626,12.01249,0.02924,0.0228,0.00049,0,5.95,17.22,17.13
2026-05-18 11:00:00,3.5539,11.44201,8.55113,9.21064,0.24861,3.5704,0.00626,12.01229,0.02923,0.02278,0.00049,0,6.12,17.22,17.13
2026-05-18 12:00:00,3.589,12.62026,8.58481,9.2583,0.24587,2.56029,0.00626,12.01467,0.02922,0.02277,0.00049,0,6.51,17.24,17.12001
2026-05-18 13:00:00,3.60667,13.84458,8.58481,9.29015,0.24587,2.39027,0.00626,12.01875,0.02921,0.02275,0.00049,0,6.91,17.25,17.12001
2026-05-18 14:00:00,3.60667,14.91659,8.60166,9.3061,0.25139,4.63052,0.00592,12.02399,0.0292,0.02273,0.00049,0,7.25,17.25,17.11002
2026-05-18 15:00:00,3.60667,15.51914,8.66917,9.32207,0.25139,9.78109,0.007,12.0322,0.02919,0.02271,0.00049,0,7.44,17.25,17.09999
2026-05-18 16:00:00,3.5539,15.26948,8.73683,9.33805,0.2326,12.50139,0.01041,12.03988,0.02918,0.02269,0.00049,0,7.36,17.22,17.09
2026-05-18 17:00:00,3.51909,14.63006,8.77072,9.39998,0.23003,13.90155,0.01383,12.04655,0.02917,0.02268,0.00049,0,7.16,17.2,17.09
2026-05-18 18:00:00,3.48459,14.15692,8.83862,9.46142,0.22751,14.70164,0.015,12.05609,0.02916,0.02266,0.00049,0,7.01,17.18,17.07002
2026-05-18 19:00:00,3.51909,13.53472,8.85562,9.47682,0.23519,15.10168,0.015,12.06597,0.02915,0.02264,0.00049,0,6.81,17.2,17.07002
2026-05-18 20:00:00,3.51909,12.95292,8.87263,9.50765,0.22751,15.70175,0.01536,12.08475,0.02914,0.02263,0.00049,0,6.62,17.2,17.05001
2026-05-18 21:00:00,3.53646,12.38027,8.85562,9.52309,0.23003,15.80176,0.01536,12.1202,0.02913,0.02261,0.00049,0,6.43,17.21,17.03001
2026-05-18 22:00:00,3.5018,11.71325,8.83862,9.52309,0.23003,15.70175,0.01536,12.16391,0.02912,0.02259,0.00049,0,6.21,17.19,17.01002
2026-05-18 23:00:00,3.5018,11.11375,8.78768,9.53854,0.2326,15.3017,0.01573,12.2104,0.02911,0.02258,0.00049,0,6.01,17.19,17
2026-05-19 00:00:00,3.48459,10.50088,8.78768,9.53854,0.23003,13.90155,0.01573,12.25619,0.0291,0.02256,0.00049,0,5.8,17.18,16.98999
2026-05-19 01:00:00,3.48459,10.10441,8.75377,9.52309,0.2326,11.20125,0.01573,12.29333,0.02909,0.02255,0.00049,0,5.66,17.18,17
2026-05-19 02:00:00,3.46745,10.04823,8.73683,9.50765,0.22254,8.26092,0.01573,12.31736,0.02908,0.02253,0.00049,0,5.64,17.17,17
2026-05-19 03:00:00,3.5018,10.50088,8.70298,9.49223,0.22254,6.93077,0.01573,12.32672,0.02907,0.02252,0.00049,0,5.8,17.19,16.98999
2026-05-19 04:00:00,3.51909,11.17316,8.65227,9.46142,0.22502,7.08079,0.01573,12.32043,0.02906,0.0225,0.00049,0,6.03,17.2,17
2026-05-19 05:00:00,3.53646,11.83458,8.63539,9.44604,0.22502,8.13091,0.0161,12.30516,0.02905,0.02248,0.00048,0,6.25,17.21,17
2026-05-19 06:00:00,3.51909,12.20136,8.61852,9.41532,0.22502,10.70119,0.0161,12.28804,0.02904,0.02247,0.00048,0,6.37,17.2,17
2026-05-19 07:00:00,3.53646,12.13994,8.60166,9.39998,0.21769,11.60129,0.0161,12.26852,0.02903,0.02245,0.00048,0,6.35,17.21,17
2026-05-19 08:00:00,3.53646,11.95637,8.55113,9.38466,0.21531,12.10135,0.01649,12.24649,0.02902,0.02243,0.00048,0,6.29,17.21,17
2026-05-19 09:00:00,3.53646,11.74354,8.55113,9.36934,0.21531,11.80131,0.01649,12.2115,0.02901,0.02241,0.00048,0,6.22,17.21,17
2026-05-19 10:00:00,3.5539,11.50208,8.53431,9.35404,0.22502,9.79109,0.01649,12.16064,0.029,0.02239,0.00048,0,6.14,17.22,17
2026-05-19 11:00:00,3.53646,11.62257,8.4839,9.35404,0.2201,6.2507,0.01649,12.10953,0.02899,0.02238,0.00048,0,6.18,17.21,17
2026-05-19 12:00:00,3.4312,12.35039,8.46711,9.35404,0.22254,3.08034,0.01649,12.05259,0.02898,0.02236,0.00048,0,6.42,17.15,17.01002
2026-05-19 13:00:00,3.31807,13.5656,8.45034,9.33805,0.21769,2.17024,0.01649,11.98452,0.02897,0.02234,0.00048,0,6.82,17.09,17.01002
2026-05-19 14:00:00,3.22637,14.789,8.45034,9.33805,0.21769,2.17024,0.01649,11.91446,0.02896,0.02232,0.00048,0,7.21,17.04,17
2026-05-19 15:00:00,3.13694,15.73759,8.45034,9.32207,0.2201,5.13057,0.01688,11.84882,0.02895,0.0223,0.00048,0,7.51,16.99,17
2026-05-19 16:00:00,3.067,15.95705,8.4839,9.33805,0.21295,10.50117,0.01688,11.78702,0.02894,0.02228,0.00048,0,7.58,16.95,17.01002
2026-05-19 17:00:00,3.01547,15.51914,8.55113,9.33805,0.21769,12.70142,0.01812,11.72743,0.02893,0.02227,0.00048,0,7.44,16.92,17
2026-05-19 18:00:00,2.98154,14.94855,8.60166,9.33805,0.2201,13.60152,0.01953,11.6754,0.02892,0.02225,0.00048,0,7.26,16.9,17
2026-05-19 19:00:00,2.96124,14.38138,8.61852,9.27632,0.2201,14.60163,0.02037,11.63164,0.02891,0.02223,0.00048,0,7.08138,16.88793,16.98063
2026-05-19 20:00:00,2.94796,13.78241,8.56796,9.21064,0.21769,15.20169,0.02121,11.59711,0.0289,0.02222,0.00048,0,6.89,16.88,16.96002
2026-05-19 21:00:00,2.94796,13.04418,8.5175,9.16311,0.21295,15.40172,0.02121,11.57448,0.02889,0.0222,0.00048,0,6.65,16.88,16.95002
2026-05-19 22:00:00,2.96471,12.44012,8.43358,9.09996,0.21531,15.60174,0.0218,11.5706,0.02888,0.02219,0.00048,0,6.45,16.89,16.95002
2026-05-19 23:00:00,2.99846,11.74354,8.36662,9.05277,0.21295,15.40172,0.0218,11.58505,0.02887,0.02217,0.00048,0,6.22,16.91,16.93998
2026-05-20 00:00:00,3.01547,11.05445,8.29982,9.03707,0.2083,14.90166,0.0218,11.60664,0.02886,0.02216,0.00048,0,5.99,16.92,16.93998
2026-05-20 01:00:00,2.99846,10.4439,8.23318,9.02138,0.2012,12.70142,0.02121,11.61896,0.02885,0.02214,0.00048,0,5.78,16.91,16.93998
2026-05-20 02:00:00,2.99846,10.0763,8.1667,8.99006,0.19883,10.10113,0.02121,11.60669,0.02884,0.02213,0.00048,0,5.65,16.91,16.93998
2026-05-20 03:00:00,2.98154,10.10441,8.11694,8.99006,0.19883,7.2008,0.02121,11.57151,0.02883,0.02211,0.00048,0,5.66,16.9,16.93998
2026-05-20 04:00:00,2.98154,10.64382,8.05075,8.9588,0.2083,5.3606,0.02121,11.52299,0.02882,0.0221,0.00048,0,5.85,16.9,16.93998
2026-05-20 05:00:00,2.96471,11.41202,8.06728,8.92759,0.2036,5.13057,0.02121,11.46483,0.02881,0.02209,0.00048,0,6.11,16.89,16.93998
2026-05-20 06:00:00,2.96471,12.10927,8.05075,8.91202,0.19649,6.76075,0.0218,11.40164,0.0288,0.02207,0.00048,0,6.34,16.89,16.93998
2026-05-20 07:00:00,2.98154,12.38027,8.0177,8.86538,0.19649,9.83109,0.0218,11.33546,0.02879,0.02206,0.00048,0,6.43,16.9,16.93998
2026-05-20 08:00:00,2.98154,12.23111,8.0177,8.84987,0.19649,11.10124,0.0218,11.26972,0.02878,0.02204,0.00048,0,6.38,16.9,16.93998
2026-05-20 09:00:00,2.98154,11.95637,8.0012,8.80341,0.19883,11.30126,0.0224,11.19863,0.02877,0.02202,0.00048,0,6.29,16.9,16.93998
2026-05-20 10:00:00,2.98154,11.65277,7.9847,8.7571,0.19883,11.30126,0.0224,11.12495,0.02876,0.02201,0.00048,0,6.19,16.9,16.93998
2026-05-20 11:00:00,2.96471,11.35212,7.93527,8.69556,0.19649,9.44105,0.0224,11.06366,0.02875,0.02199,0.00048,0,6.09,16.89,16.93998
2026-05-20 12:00:00,2.9313,11.35212,7.90238,8.64957,0.19649,5.63063,0.02302,10.99874,0.02874,0.02198,0.00048,0,6.09,16.87,16.93998
2026-05-20 13:00:00,2.86548,12.04802,7.8531,8.58847,0.19418,2.19024,0.02302,10.92881,0.02873,0.02196,0.00048,0,6.32,16.83,16.93998
2026-05-20 14:00:00,2.78508,13.258,7.80393,8.51243,0.19649,0.99111,0.0224,10.86347,0.02872,0.02194,0.00048,0,6.72,16.78,16.93998
2026-05-20 15:00:00,2.72222,14.47173,7.77119,8.45188,0.19649,1.30014,0.0224,10.79955,0.02871,0.02193,0.00048,0,7.11,16.74,16.93998
2026-05-20 16:00:00,2.64543,15.36373,7.75483,8.39158,0.19418,4.26047,0.0224,10.7377,0.0287,0.02191,0.00048,0,7.39,16.69,16.93998
2026-05-20 17:00:00,2.60029,15.51914,7.77119,8.3465,0.19883,9.71108,0.0224,10.67463,0.02869,0.0219,0.00048,0,7.44,16.66,16.93998
2026-05-20 18:00:00,2.5435,15.01254,7.82031,8.31654,0.19418,12.10135,0.0224,10.61109,0.02868,0.02188,0.00048,0,7.28,16.63,16.93998
2026-05-20 19:00:00,2.52483,14.37703,7.8367,8.30157,0.19649,13.00145,0.0224,10.54609,0.02867,0.02187,0.00048,0,7.08,16.62,16.93998
2026-05-20 20:00:00,2.52483,13.72034,7.8367,8.27169,0.19649,13.70153,0.02302,10.48246,0.02866,0.02185,0.00048,0,6.87,16.62,16.93998
2026-05-20 21:00:00,2.52483,13.07465,7.78756,8.24188,0.19649,14.10157,0.02302,10.42582,0.02865,0.02183,0.00048,0,6.66,16.62,16.93998
2026-05-20 22:00:00,2.50628,12.38027,7.73849,8.21213,0.2012,14.50162,0.0224,10.38279,0.02864,0.02182,0.00048,0,6.43,16.61,16.93998
2026-05-20 23:00:00,2.50628,11.65277,7.68953,8.18243,0.18964,14.50162,0.0224,10.36049,0.02863,0.0218,0.00048,0,6.19,16.61,16.93998
2026-05-21 00:00:00,2.50628,10.90673,7.59187,8.13801,0.1919,14.60163,0.0224,10.35532,0.02863,0.02179,0.00048,0,5.94,16.61,16.93998
2026-05-21 01:00:00,2.50628,10.21712,7.49459,8.07899,0.18964,14.10157,0.02302,10.35475,0.02862,0.02177,0.00048,0,5.7,16.61,16.93998
2026-05-21 02:00:00,2.52483,9.54775,7.26904,8.04957,0.19649,11.20125,0.02302,10.34599,0.02861,0.02175,0.00048,0,5.46,16.62,16.93998
2026-05-21 03:00:00,2.52483,9.27223,7.07735,8.00555,0.2036,7.55084,0.02302,10.32223,0.0286,0.02174,0.00048,0,5.36,16.62,16.93998
2026-05-21 04:00:00,2.52483,9.54775,6.96623,7.94709,0.19649,4.81054,0.02302,10.28663,0.02859,0.02172,0.00048,0,5.46,16.62,16.93998
2026-05-21 05:00:00,2.52483,10.27364,6.91876,7.88886,0.19649,3.77042,0.02302,10.23697,0.02858,0.02171,0.00048,0,5.72,16.62,16.93998
2026-05-21 06:00:00,2.52483,11.08408,6.83987,7.81632,0.19418,3.02034,0.02367,10.16925,0.02857,0.0217,0.00048,0,6,16.62,16.93998
2026-05-21 07:00:00,2.52483,11.83458,6.76125,7.78727,0.1919,4.66052,0.02432,10.06929,0.02856,0.02168,0.00048,0,6.25,16.62,16.93998
2026-05-21 08:00:00,2.50628,12.13994,6.71421,7.72935,0.18741,8.0909,0.02432,9.9285,0.02855,0.02167,0.00048,0,6.35,16.61,16.93998
2026-05-21 09:00:00,2.50628,11.86498,6.6829,7.70048,0.1919,9.61107,0.025,9.7731,0.02854,0.02165,0.00048,0,6.26,16.61,16.93998
2026-05-21 10:00:00,2.50628,11.50208,6.66726,7.65729,0.19649,10.10113,0.025,9.63523,0.02854,0.02164,0.00048,0,6.14,16.61,16.93998
2026-05-21 11:00:00,2.50628,11.11375,6.63602,7.61424,0.19649,9.97111,0.02554,9.52032,0.02853,0.02162,0.00047,0,6.01,16.61,16.93998
2026-05-21 12:00:00,2.50628,10.7891,6.60483,7.58563,0.19418,8.49095,0.02554,9.41693,0.02852,0.02161,0.00047,0,5.9,16.61,16.93998
2026-05-21 13:00:00,2.50628,10.73046,6.57367,7.55706,0.19883,4.84054,0.0261,9.32419,0.02851,0.0216,0.00047,0,5.88,16.61,16.93998
2026-05-21 14:00:00,2.52483,11.35212,6.52702,7.51434,0.19418,1.38015,0.0261,9.24692,0.0285,0.02158,0.00047,0,6.09,16.62,16.93998
2026-05-21 15:00:00,2.52483,12.56011,6.48046,7.47175,0.19649,-0.55306,0.02667,9.18655,0.02849,0.02157,0.00047,0,6.49,16.62,16.93998
2026-05-21 16:00:00,2.52483,13.78241,6.41855,7.41519,0.19418,-0.33504,0.02667,9.13845,0.02848,0.02155,0.00047,0,6.89,16.62,16.93998
2026-05-21 17:00:00,2.52483,14.72535,6.38765,7.40107,0.19649,2.57029,0.02725,9.09582,0.02847,0.02154,0.00047,0,7.19,16.62,16.93998
2026-05-21 18:00:00,2.52483,14.85275,6.43401,7.37292,0.19418,8.64096,0.02725,9.05598,0.02846,0.02152,0.00047,0,7.23,16.62,16.93998
2026-05-21 19:00:00,2.52483,14.2511,6.48046,7.34482,0.19649,11.30126,0.02784,9.01556,0.02846,0.02151,0.00047,0,7.04,16.62,16.93998
2026-05-21 20:00:00,2.52483,13.5656,6.48046,7.34482,0.1919,12.30137,0.02784,8.97167,0.02845,0.02149,0.00047,0,6.82,16.62,16.93998
2026-05-21 21:00:00,2.50628,12.89221,6.48046,7.31678,0.1919,13.00145,0.02844,8.92248,0.02844,0.02148,0.00047,0,6.6,16.61,16.93998
2026-05-21 22:00:00,2.50628,12.23111,6.44126,7.30278,0.19418,13.00145,0.02844,8.87163,0.02843,0.02146,0.00047,0,6.38,16.61,16.93998
2026-05-21 23:00:00,2.50628,11.47203,6.40309,7.2888,0.18964,13.40149,0.02906,8.83734,0.02842,0.02145,0.00047,0,6.13,16.61,16.93998
2026-05-22 00:00:00,2.50628,10.70119,6.35681,7.26089,0.18741,13.60152,0.02906,8.83054,0.02841,0.02143,0.00047,0,5.87,16.61,16.93998
2026-05-22 01:00:00,2.50628,9.99216,6.29524,7.24696,0.19418,13.40149,0.0297,8.83755,0.0284,0.02142,0.00047,0,5.62,16.61,16.93998
2026-05-22 02:00:00,2.50628,9.30104,6.21854,7.21913,0.18964,12.20136,0.03034,8.84405,0.02839,0.02141,0.00047,0,5.37,16.61,16.93998
2026-05-22 03:00:00,2.52483,8.7036,6.15738,7.21913,0.18741,8.931,0.03034,8.84202,0.02838,0.02139,0.00047,0,5.16,16.62,16.93998
2026-05-22 04:00:00,2.52483,8.50798,6.14211,7.20524,0.19418,5.09057,0.031,8.82685,0.02838,0.02138,0.00047,0,5.09,16.62,16.93998
2026-05-22 05:00:00,2.52483,9.30104,6.06597,7.20524,0.1919,2.28025,0.031,8.80043,0.02837,0.02137,0.00047,0,5.37,16.62,16.93998
2026-05-22 06:00:00,2.5435,10.24536,6.03559,7.20524,0.18964,0.61407,0.03164,8.76283,0.02836,0.02135,0.00047,0,5.71,16.63,16.93998
2026-05-22 07:00:00,2.5435,11.2327,5.97497,7.21913,0.1852,0.65107,0.03164,8.71219,0.02835,0.02134,0.00047,0,6.05,16.63,16.93998
2026-05-22 08:00:00,2.52483,12.07863,5.97497,7.23304,0.18964,1.79117,0.03164,8.65188,0.02834,0.02133,0.00047,0,6.33,16.62,16.93998
2026-05-22 09:00:00,2.52483,12.32053,5.99011,7.23304,0.1852,2.92157,0.03164,8.59519,0.02833,0.02131,0.00047,0,6.41,16.62,16.93998
2026-05-22 10:00:00,2.52483,11.92588,6.03559,7.24696,0.18741,4.04245,0.03229,8.54105,0.02832,0.0213,0.00047,0,6.28,16.62,16.93998
2026-05-22 11:00:00,2.52483,11.50208,6.09639,7.26089,0.18964,5.15702,0.03229,8.48546,0.02831,0.02129,0.00047,0,6.14,16.62,16.93998
2026-05-22 12:00:00,2.52483,11.08408,6.12686,7.27484,0.18741,6.26879,0.03229,8.43068,0.0283,0.02127,0.00047,0,6,16.62,16.93998
2026-05-22 13:00:00,2.5244,10.70119,6.12723,7.2888,0.1852,7.379,0.03229,8.38206,0.02829,0.02126,0.00047,0,5.87,16.61977,16.9457
2026-05-22 14:00:00,2.52318,10.35456,6.12796,7.29137,0.18125,7.32588,0.03228,8.35096,0.02828,0.02125,0.00047,0,5.74856,16.61911,16.95121
2026-05-22 15:00:00,2.52274,10.2366,6.12972,7.29547,0.18114,7.27446,0.03227,8.34162,0.02827,0.02124,0.00047,0,5.7069,16.61888,16.95625
2026-05-22 16:00:00,2.524,10.62575,6.13168,7.29922,0.18102,7.22946,0.03228,8.35542,0.02827,0.02122,0.00047,0,5.84369,16.61955,16.95998
2026-05-22 17:00:00,2.52514,11.65784,6.13385,7.30328,0.18091,7.19639,0.03227,8.38347,0.02826,0.02121,0.00047,0,6.19168,16.62017,16.96278
2026-05-22 18:00:00,2.5262,12.70868,6.13645,7.30792,0.1808,7.17912,0.03227,8.41025,0.02825,0.0212,0.00047,0,6.53934,16.62074,16.96504
2026-05-22 19:00:00,2.52667,13.17628,6.13908,7.31265,0.18069,7.17772,0.03226,8.4288,0.02824,0.02119,0.00047,0,6.6933,16.62099,16.96684
2026-05-22 20:00:00,2.52649,13.04627,6.14171,7.31735,0.18057,7.18743,0.03226,8.44103,0.02823,0.02117,0.00047,0,6.65069,16.62089,16.96834
2026-05-22 21:00:00,2.52601,12.65961,6.1445,7.32189,0.18045,7.20167,0.03225,8.44952,0.02822,0.02116,0.00047,0,6.52306,16.62063,16.96983
2026-05-22 22:00:00,2.52533,12.08591,6.14711,7.32617,0.18034,7.21592,0.03226,8.45573,0.02821,0.02115,0.00047,0,6.33238,16.62027,16.97136
2026-05-22 23:00:00,2.52459,11.38988,6.1495,7.33015,0.18023,7.22834,0.03225,8.46063,0.0282,0.02114,0.00047,0,6.10261,16.61987,16.97304
2026-05-23 00:00:00,2.52379,10.68113,6.15155,7.33375,0.18012,7.23856,0.03224,8.46478,0.02819,0.02112,0.00047,0,5.86301,16.61944,16.97472
2026-05-23 01:00:00,2.52099,9.86264,6.14951,7.33351,0.18002,7.24683,0.03223,8.46847,0.02818,0.02111,0.00047,0,5.57364,16.61794,16.97636
2026-05-23 02:00:00,2.5184,9.10667,6.15133,7.33663,0.17992,7.25354,0.03223,8.47192,0.02817,0.0211,0.00047,0,5.30229,16.61654,16.97781
2026-05-23 03:00:00,2.51724,8.74842,6.15314,7.33959,0.17983,7.2591,0.03222,8.47523,0.02816,0.02109,0.00047,0,5.17595,16.61592,16.97907
2026-05-23 04:00:00,2.51688,8.64695,6.1548,7.34227,0.17974,7.26385,0.03223,8.47834,0.02815,0.02107,0.00047,0,5.13979,16.61572,16.97991
2026-05-23 05:00:00,2.51791,8.99465,6.15622,7.34457,0.17966,7.26804,0.03222,8.48124,0.02814,0.02106,0.00046,0,5.263,16.61628,16.98033
2026-05-23 06:00:00,2.52246,10.37092,6.15739,7.34652,0.17956,7.27182,0.03222,8.4833,0.02813,0.02105,0.00046,0,5.75433,16.61873,16.98044
2026-05-23 07:00:00,2.52437,11.55084,6.15829,7.34807,0.17947,7.27524,0.03221,8.48455,0.02812,0.02104,0.00046,0,6.15621,16.61975,16.98044
2026-05-23 08:00:00,2.52536,12.56749,6.15891,7.34928,0.17937,7.2782,0.0322,8.48591,0.02811,0.02102,0.00046,0,6.49246,16.62029,16.98037
2026-05-23 09:00:00,2.52576,12.96819,6.15902,7.34987,0.17926,7.28061,0.0322,8.48083,0.0281,0.02101,0.00046,0,6.62503,16.6205,16.98021
2026-05-23 10:00:00,2.51529,12.80432,6.15864,7.34993,0.17915,7.28229,0.0322,8.46335,0.02809,0.021,0.00046,0,6.57099,16.61487,16.98006
2026-05-23 11:00:00,2.48731,12.3769,6.158,7.34967,0.17905,7.28167,0.03219,8.44171,0.02809,0.02099,0.00046,0,6.42887,16.5997,16.97987
2026-05-23 12:00:00,2.45734,11.78207,6.15712,7.34912,0.17893,7.27603,0.03219,8.40969,0.02808,0.02098,0.00046,0,6.23271,16.58328,16.97972
2026-05-23 13:00:00,2.41641,11.10225,6.15604,7.34827,0.17881,7.26417,0.03219,8.3686,0.02807,0.02097,0.00046,0,6.00613,16.56056,16.97964
2026-05-23 14:00:00,2.36803,10.52265,6.15459,7.34703,0.1787,7.24545,0.03218,8.3262,0.02806,0.02095,0.00046,0,5.80763,16.53325,16.97961
2026-05-23 15:00:00,2.32429,10.13374,6.15285,7.34547,0.17859,7.21917,0.03218,8.28255,0.02805,0.02094,0.00046,0,5.67043,16.5081,16.97957
2026-05-23 16:00:00,2.28445,9.85659,6.15099,7.34358,0.17848,7.18663,0.03217,8.2444,0.02804,0.02092,0.00046,0,5.57147,16.48482,16.97957
2026-05-23 17:00:00,2.25526,10.28068,6.14919,7.34141,0.17837,7.15013,0.03217,8.211,0.02803,0.02091,0.00046,0,5.72249,16.46753,16.97968
2026-05-23 18:00:00,2.2329,11.13739,6.14716,7.33892,0.17827,7.11236,0.03216,8.1817,0.02802,0.0209,0.00046,0,6.01796,16.45414,16.97976
2026-05-23 19:00:00,2.21661,12.05223,6.145,7.33616,0.17816,7.0758,0.03216,8.15593,0.02801,0.02088,0.00046,0,6.32138,16.4443,16.97983
2026-05-23 20:00:00,2.20478,12.43192,6.1426,7.33311,0.17806,7.04168,0.03215,8.13316,0.028,0.02087,0.00046,0,6.44726,16.43712,16.97999
2026-05-23 21:00:00,2.1959,12.29804,6.14004,7.32981,0.17796,7.01049,0.03216,8.11296,0.02799,0.02086,0.00046,0,6.40246,16.43171,16.98018
2026-05-23 22:00:00,2.18931,11.9503,6.13733,7.32626,0.17784,6.98231,0.03216,8.09505,0.02798,0.02085,0.00046,0,6.28801,16.42768,16.98029
2026-05-23 23:00:00,2.18435,11.4456,6.13443,7.32252,0.17774,6.95702,0.03215,8.07912,0.02797,0.02083,0.00046,0,6.1212,16.42464,16.98048
2026-05-24 00:00:00,2.1805,10.80999,6.13138,7.31854,0.17764,6.93442,0.03214,8.0649,0.02796,0.02082,0.00046,0,5.90712,16.42227,16.98067
2026-05-24 01:00:00,2.17627,10.1877,6.12498,7.31088,0.17754,6.91424,0.03213,8.05212,0.02795,0.02081,0.00046,0,5.68958,16.41967,16.98086
2026-05-24 02:00:00,2.17172,9.39255,6.12166,7.30652,0.17743,6.89625,0.03213,8.04056,0.02794,0.0208,0.00046,0,5.40348,16.41686,16.98102
2026-05-24 03:00:00,2.16829,8.71862,6.1182,7.30197,0.17733,6.88016,0.03213,8.03001,0.02793,0.02078,0.00046,0,5.16535,16.41475,16.98113
2026-05-24 04:00:00,2.16628,8.3789,6.11461,7.29727,0.17723,6.86573,0.03212,8.02035,0.02792,0.02077,0.00046,0,5.04346,16.4135,16.98098
2026-05-24 05:00:00,2.16529,8.27208,6.11096,7.29244,0.17712,6.85274,0.03212,8.01141,0.02791,0.02076,0.00046,0,5.00472,16.41289,16.98056
2026-05-24 06:00:00,2.1661,8.64597,6.1072,7.28746,0.17703,6.84096,0.03211,8.00256,0.0279,0.02075,0.00046,0,5.13944,16.41339,16.97995
2026-05-24 07:00:00,2.1706,10.03513,6.10338,7.28243,0.17694,6.83022,0.03211,7.99378,0.02789,0.02074,0.00046,0,5.63533,16.41617,16.9793
2026-05-24 08:00:00,2.17331,11.27035,6.0995,7.27727,0.17684,6.82022,0.03211,7.98563,0.02788,0.02072,0.00046,0,6.06263,16.41785,16.97869
