GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2026-05-17 12:00:00,6.20627,0,0.03158,0.007,0.001,0.001,0,0.002,0.26572,1.13349,1.52412,1.70494,0.01246,0.11801,0.4947,0.00001,0,0.00001,0,-0.0088,0.00001,0.44805,2.68658,0.04641,0.79377,0.007,4.10021,0.19231,0.07293,0.21689,0.28003,2.18582,2.08523,1.97369,0.00004,2.34153,0.00237,0.11801,0.19231,2.08523,1.97369,0.4947,0.54228,0.44805,0.73152,2.34153,0.10439,0.76711
2026-05-17 13:00:00,6.03989,0,0.03147,0,0.013,0.001,0,0.002,0.26572,1.15246,1.51715,1.83385,0.01286,0.12001,0.4947,0.00001,0,0.00001,0,-0.01463,0.00001,0.45305,2.67133,0.03584,0.77364,0.007,3.9722,0.19231,0.0705,0.20612,0.27503,2.17561,2.10323,1.97369,0.00003,2.35712,0.00236,0.12001,0.19231,2.10323,1.97369,0.4947,0.54228,0.45305,0.73178,2.35712,0.10397,0.78007
2026-05-17 14:00:00,5.76316,0,0.03153,-0.002,0.001,0.001,0,0.002,0.25936,1.12093,1.50326,1.96414,0.01326,0.12201,0.4947,0.00001,0,0.00001,0,-0.01754,0.00001,0.45605,2.66508,0.05531,0.7822,0.007,3.8442,0.18994,0.07155,0.18048,0.27803,2.16561,2.09123,1.98072,0.00003,2.36494,0.00235,0.12201,0.18994,2.09123,1.98072,0.4947,0.54228,0.45605,0.7321,2.36494,0.10371,0.75411
2026-05-17 15:00:00,5.2651,0,0.03156,-0.003,0.001,0.001,0,0.002,0.27394,1.1272,1.50326,2.22048,0.01326,0.12401,0.50016,0.00001,0,0.00001,0,-0.0249,0.00001,0.46105,2.64979,0.08523,0.77097,0.007,3.71619,0.18994,0.0691,0.17966,0.27503,2.15551,2.09123,1.98423,0.00004,2.36494,0.00235,0.12401,0.18994,2.09123,1.98423,0.50016,0.54228,0.46105,0.73244,2.36494,0.10336,0.74546
2026-05-17 16:00:00,4.71205,0,0.03152,-0.009,-0.011,0.001,0,0.002,0.27989,1.10846,1.47565,2.41175,0.01326,0.12601,0.5029,0.00001,0,0.00001,0,-0.03081,0.00001,0.46105,2.60707,0.08627,0.77481,0.007,3.67673,0.19231,0.06907,0.18793,0.27503,2.14518,2.09123,1.98775,0.00005,2.37277,0.00234,0.12601,0.19231,2.09123,1.98775,0.5029,0.54504,0.46105,0.73278,2.37277,0.10277,0.74113
2026-05-17 17:00:00,4.26746,0,0.02202,-0.00092,0.001,0.001,0,0.002,0.27003,1.1272,1.51715,2.47621,0.01326,0.12801,0.5029,0.00001,0,0.00001,0,-0.03228,0.00001,0.46405,2.52225,0.09683,0.70908,0.007,3.63727,0.19231,0.07012,0.17966,0.27303,2.13478,2.07923,1.99833,0.00006,2.39632,0.00233,0.12801,0.19231,2.07923,1.99833,0.5029,0.5368,0.46405,0.73304,2.39632,0.10208,0.73853
2026-05-17 18:00:00,3.93494,0,0.02372,-0.00308,0.001,0.001,0,0.002,0.25936,1.09606,1.51019,2.54203,0.01326,0.13001,0.5029,0.00001,0,0.00001,0,-0.02643,0.00001,0.46905,2.44409,0.10758,0.72075,0.007,3.59782,0.19468,0.06911,0.18875,0.27303,2.12453,2.07323,1.99833,0.00005,2.39632,0.00232,0.13001,0.19468,2.07323,1.99833,0.5029,0.5368,0.46905,0.73322,2.39632,0.10154,0.7368
2026-05-17 19:00:00,3.71385,0,0.03664,-0.01817,0.001,0.001,0,0.002,0.25727,1.06541,1.50326,2.54402,0.01326,0.13301,0.50016,0.00001,0,0.00001,0,-0.0294,0.00001,0.46905,2.36919,0.1382,0.69351,0.007,3.55836,0.19468,0.07054,0.20697,0.27303,2.12239,2.06723,2.00539,0.00004,2.39632,0.00232,0.13301,0.19468,2.06723,2.00539,0.50016,0.5368,0.46905,0.73347,2.39632,0.10114,0.73557
2026-05-17 20:00:00,3.49221,0,0.03006,-0.016,0.001,0.001,0,0.002,0.25312,1.06541,1.48254,2.60774,0.01326,0.13401,0.50565,0.00001,0,0.00001,0,-0.0382,0.00001,0.47205,2.32245,0.15734,0.65484,0.006,3.5189,0.19468,0.0684,0.23843,0.27303,2.12036,2.06123,2.00539,0.00006,2.42787,0.00231,0.13401,0.19468,2.06123,2.00539,0.50565,0.5368,0.47205,0.73377,2.42787,0.10089,0.73464
