GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
2026-01-15 00:00:00,12.3973,58.0059,48.82198,48.85441,0.78546,0.0953,56.02978,0.32103,0.10855,0.00071,0.00674,19.93,20.96,29.06
2026-01-15 01:00:00,12.27921,57.86263,48.60604,48.69181,0.78069,0.09415,55.88297,0.31783,0.10811,0.00071,0.00672,19.89,20.92,29
2026-01-15 02:00:00,12.19124,57.64785,48.42115,48.40802,0.78546,0.09415,55.70756,0.31469,0.10767,0.00071,0.0067,19.83,20.89,28.95
2026-01-15 03:00:00,12.07473,57.50475,48.29802,48.24631,0.78069,0.09301,55.52309,0.31161,0.10724,0.00071,0.00667,19.79,20.85,28.9
2026-01-15 04:00:00,11.95911,57.32597,48.08276,48.00436,0.78069,0.09196,55.36155,0.3086,0.10681,0.00071,0.00664,19.74,20.81,28.85
2026-01-15 05:00:00,11.81583,57.07585,47.95987,47.8033,0.77595,0.09196,55.17392,0.30564,0.10638,0.0007,0.00662,19.67,20.76,28.8
2026-01-15 06:00:00,11.61756,56.93302,47.56117,47.68291,0.75725,0.09196,54.93074,0.30275,0.10596,0.0007,0.00659,19.63,20.69,28.75
2026-01-15 07:00:00,11.36656,56.64754,47.5918,47.56269,0.76188,0.09092,54.67954,0.29991,0.10554,0.0007,0.00657,19.55,20.6,28.7
2026-01-15 08:00:00,11.1471,56.39799,47.49991,47.28291,0.75265,0.09092,54.47148,0.29713,0.10512,0.0007,0.00654,19.48,20.52,28.65001
2026-01-15 09:00:00,10.93106,56.14863,47.28572,47.08369,0.75725,0.09092,54.23801,0.2944,0.10471,0.0007,0.00652,19.41,20.44,28.6
2026-01-15 10:00:00,10.74478,55.93432,47.10234,46.92466,0.75265,0.08989,54.03465,0.29173,0.10431,0.0007,0.0065,19.35,20.37,28.55
2026-01-15 11:00:00,10.58714,55.68277,46.98021,46.72634,0.77595,0.08989,53.70727,0.28911,0.1039,0.0007,0.00647,19.28,20.31,28.5
2026-01-15 12:00:00,10.45719,55.39556,46.7972,46.6076,0.76188,0.08989,53.53583,0.28654,0.1035,0.00069,0.00646,19.2,20.26,28.45
2026-01-15 13:00:00,10.35416,55.25206,46.70577,46.41008,0.76655,0.08887,53.46036,0.28402,0.1031,0.00069,0.00643,19.16,20.22,28.41
2026-01-15 14:00:00,10.25194,55.07279,46.52306,46.29182,0.74808,0.08887,53.27038,0.28155,0.1027,0.00069,0.00641,19.11,20.18,28.36
2026-01-15 15:00:00,10.14631,54.89363,46.27979,46.05583,0.74808,0.08787,53.05477,0.27913,0.10231,0.00069,0.00638,19.06,20.14,28.31
2026-01-15 16:00:00,10.0374,54.6788,46.12794,45.93812,0.75725,0.08787,52.88941,0.27676,0.10192,0.00069,0.00637,19,20.1,28.26
2026-01-15 17:00:00,9.95634,54.46413,45.97623,45.70426,0.74808,0.08688,52.71635,0.27443,0.10153,0.00069,0.00634,18.94,20.07,28.21
2026-01-15 18:00:00,9.84909,54.28536,45.94591,45.47112,0.73886,0.08688,52.57296,0.27215,0.10114,0.00068,0.00633,18.89,20.03,28.16001
2026-01-15 19:00:00,9.76928,54.14243,45.67327,45.39356,0.73429,0.08688,52.41757,0.26991,0.10075,0.00068,0.0063,18.85,20,28.12
2026-01-15 20:00:00,9.66368,53.99958,45.55224,45.23869,0.72975,0.08589,52.19251,0.26771,0.10037,0.00068,0.00629,18.81,19.96,28.07
2026-01-15 21:00:00,9.58509,53.8568,45.43132,45.00698,0.74808,0.08589,51.9938,0.26556,0.09999,0.00068,0.00626,18.77,19.93,28.02
2026-01-15 22:00:00,9.50703,53.67842,45.21993,44.96844,0.73886,0.08492,51.83854,0.26344,0.09961,0.00068,0.00624,18.72,19.9,27.98
2026-01-15 23:00:00,9.42948,53.57146,45.09926,44.77599,0.73429,0.08492,51.75097,0.26137,0.09924,0.00068,0.00622,18.69,19.87,27.93
2026-01-16 00:00:00,9.35245,53.4289,45.00884,44.62239,0.73429,0.08492,51.59318,0.25934,0.09886,0.00067,0.0062,18.65,19.84,27.89
2026-01-16 01:00:00,9.27594,53.32204,44.79803,44.46911,0.72975,0.08492,51.41241,0.25734,0.09849,0.00067,0.00618,18.62,19.81,27.85
2026-01-16 02:00:00,9.19994,53.10841,44.73785,44.27796,0.73429,0.08396,51.29541,0.25539,0.09812,0.00067,0.00616,18.56,19.78,27.81001
2026-01-16 03:00:00,9.12444,53.03725,44.61757,44.1635,0.73886,0.08396,51.13441,0.25347,0.09775,0.00067,0.00614,18.54,19.75,27.77
2026-01-16 04:00:00,9.02457,52.82385,44.46736,44.01021,0.74345,0.08301,50.97297,0.25158,0.09738,0.00067,0.00612,18.48,19.71,27.72
2026-01-16 05:00:00,8.95025,52.64616,44.3173,43.85916,0.72075,0.08301,50.85329,0.24973,0.09701,0.00067,0.0061,18.43,19.68,27.68
2026-01-16 06:00:00,8.81806,52.5396,44.19735,43.66959,0.72075,0.08301,50.68493,0.24792,0.09665,0.00066,0.00607,18.4,19.63,27.63
2026-01-16 07:00:00,8.62707,52.29112,44.04756,43.55609,0.73429,0.08184,50.52573,0.24613,0.09628,0.00066,0.00606,18.33,19.56,27.6
2026-01-16 08:00:00,8.43956,52.07833,43.89791,43.40502,0.71186,0.08184,50.39628,0.24439,0.09592,0.00066,0.00603,18.27,19.49,27.56
2026-01-16 09:00:00,8.22945,51.83028,43.74842,43.17901,0.70746,0.08184,50.2249,0.24267,0.09556,0.00066,0.00601,18.2,19.41,27.51
2026-01-16 10:00:00,8.04921,51.58246,43.71854,42.99122,0.69866,0.08184,50.03934,0.24099,0.0952,0.00066,0.00599,18.13,19.34,27.47
2026-01-16 11:00:00,7.89736,51.37023,43.47971,42.95371,0.70746,0.08068,49.87385,0.23933,0.09485,0.00066,0.00597,18.07,19.28,27.43
2026-01-16 12:00:00,7.77266,51.08753,43.30086,42.80392,0.69426,0.08068,49.71361,0.23771,0.09449,0.00065,0.00595,17.99,19.23,27.39
2026-01-16 13:00:00,7.70771,51.0169,43.24128,42.61711,0.70308,0.08068,49.54405,0.23611,0.09413,0.00065,0.00594,17.97,19.20369,27.34923
2026-01-16 14:00:00,7.58316,50.82244,43.08885,42.4907,0.70746,0.08026,49.37847,0.23454,0.09378,0.00065,0.00591,17.91491,19.15314,27.30873
2026-01-16 15:00:00,7.49194,50.68545,42.93884,42.36528,0.70526,0.07984,49.27036,0.23301,0.09343,0.00065,0.0059,17.87607,19.1175,27.26935
2026-01-16 16:00:00,7.38634,50.51477,42.7896,42.24088,0.70305,0.07942,49.12855,0.23149,0.09308,0.00065,0.00588,17.82765,19.07579,27.22808
2026-01-16 17:00:00,7.24736,50.2727,42.64115,42.11686,0.70083,0.07901,48.91537,0.23001,0.09274,0.00065,0.00586,17.75893,19.02012,27.18426
2026-01-16 18:00:00,7.1524,50.11415,42.49681,41.99332,0.69859,0.07861,48.7857,0.22855,0.09239,0.00064,0.00584,17.71389,18.98156,27.14308
2026-01-16 19:00:00,7.06874,49.97566,42.36034,41.8708,0.69634,0.07819,48.67609,0.22712,0.09205,0.00064,0.00582,17.67451,18.94722,27.10499
2026-01-16 20:00:00,6.9651,49.79376,42.21881,41.74833,0.69409,0.07779,48.52306,0.22571,0.09171,0.00064,0.00581,17.62277,18.90421,27.06552
2026-01-16 21:00:00,6.86412,49.61471,42.0788,41.6242,0.69186,0.07739,48.37289,0.22433,0.09137,0.00064,0.00579,17.5718,18.86178,27.02545
2026-01-16 22:00:00,6.76518,49.43751,41.9409,41.49975,0.68966,0.07699,48.22457,0.22297,0.09103,0.00064,0.00578,17.52132,18.81969,26.98639
2026-01-16 23:00:00,6.66877,49.26337,41.80393,41.37621,0.68747,0.07658,48.07931,0.22163,0.09069,0.00064,0.00576,17.47168,18.77817,26.94814
2026-01-17 00:00:00,6.57625,49.09546,41.66857,41.25258,0.68531,0.07619,47.94028,0.22032,0.09035,0.00063,0.00575,17.42379,18.73784,26.91086
2026-01-17 01:00:00,6.48814,48.93027,41.53437,41.12827,0.68313,0.0758,47.80397,0.21903,0.09002,0.00063,0.00574,17.37663,18.699,26.87605
2026-01-17 02:00:00,6.42373,48.76363,41.4001,41.00257,0.68092,0.0754,47.66621,0.21776,0.08969,0.00063,0.00572,17.32904,18.67031,26.8449
2026-01-17 03:00:00,6.36405,48.59914,41.26492,40.87451,0.67865,0.07502,47.5306,0.21651,0.08936,0.00063,0.0057,17.28202,18.64287,26.81725
2026-01-17 04:00:00,6.29923,48.42989,41.12911,40.74355,0.67629,0.07464,47.39023,0.21528,0.08903,0.00063,0.00569,17.23361,18.61239,26.79163
2026-01-17 05:00:00,6.22596,48.25635,40.9936,40.62101,0.67383,0.07426,47.24557,0.21408,0.08871,0.00062,0.00568,17.18394,18.57761,26.76753
2026-01-17 06:00:00,6.14102,48.07275,40.85888,40.50305,0.67132,0.07387,47.09085,0.21289,0.08838,0.00062,0.00566,17.13136,18.53685,26.7446
2026-01-17 07:00:00,6.04149,47.87987,40.72514,40.38395,0.66874,0.0735,46.92685,0.21172,0.08806,0.00062,0.00565,17.07607,18.4885,26.72263
2026-01-17 08:00:00,5.93149,47.67801,40.59241,40.26412,0.66616,0.07313,46.75387,0.21057,0.08774,0.00062,0.00563,17.01816,18.43427,26.70142
2026-01-17 09:00:00,5.81205,47.46793,40.4606,40.14385,0.66359,0.07276,46.57267,0.20944,0.08742,0.00062,0.00562,16.95784,18.37441,26.68086
2026-01-17 10:00:00,5.69593,47.26448,40.32976,40.02334,0.66107,0.07238,46.3981,0.20833,0.0871,0.00062,0.00561,16.89938,18.31523,26.6608
2026-01-17 11:00:00,5.59408,47.06741,40.1998,39.90274,0.65861,0.07202,46.2299,0.20723,0.08679,0.00061,0.0056,16.8427,18.26248,26.64114
2026-01-17 12:00:00,5.50304,46.87627,40.07058,39.78216,0.65623,0.07165,46.06765,0.20615,0.08647,0.00061,0.00558,16.78768,18.21463,26.6219
2026-01-17 13:00:00,5.43349,46.6905,39.94214,39.66166,0.65393,0.07129,45.91076,0.20509,0.08615,0.00061,0.00557,16.73417,18.17764,26.6032
2026-01-17 14:00:00,5.36488,46.50947,39.81403,39.54132,0.65167,0.07093,45.7586,0.20404,0.08584,0.00061,0.00556,16.68198,18.14358,26.585
2026-01-17 15:00:00,5.29647,46.33262,39.68497,39.42084,0.64947,0.07057,45.61063,0.203,0.08553,0.00061,0.00554,16.63096,18.11186,26.56713
2026-01-17 16:00:00,5.23255,46.15947,39.5539,39.29939,0.64732,0.07022,45.46636,0.20198,0.08522,0.00061,0.00554,16.58097,18.08191,26.5494
2026-01-17 17:00:00,5.17212,45.98929,39.42405,39.17586,0.64522,0.06986,45.32506,0.20097,0.08491,0.0006,0.00552,16.5318,18.0533,26.53157
2026-01-17 18:00:00,5.1142,45.82097,39.29365,39.05016,0.64316,0.0695,45.18563,0.19997,0.08461,0.0006,0.00551,16.48313,18.0256,26.5135
2026-01-17 19:00:00,5.05827,45.65421,39.16358,38.92334,0.64111,0.06916,45.04774,0.19898,0.0843,0.0006,0.0055,16.43488,17.9986,26.49511
2026-01-17 20:00:00,5.00401,45.48889,39.03402,38.79615,0.63904,0.06881,44.9113,0.19801,0.084,0.0006,0.00549,16.38702,17.97216,26.47644
2026-01-17 21:00:00,4.94654,45.3236,38.9049,38.66884,0.63695,0.06846,44.77489,0.19706,0.08369,0.0006,0.00547,16.33912,17.94388,26.45759
2026-01-17 22:00:00,4.88779,45.15861,38.77622,38.54145,0.63482,0.06812,44.63878,0.19611,0.08339,0.0006,0.00546,16.29128,17.91467,26.43868
2026-01-17 23:00:00,4.83041,44.99516,38.64797,38.41398,0.63265,0.06778,44.50421,0.19518,0.08309,0.0006,0.00546,16.24385,17.88585,26.41994
2026-01-18 00:00:00,4.77398,44.83229,38.52005,38.28641,0.63042,0.06745,44.37022,0.19426,0.08279,0.0006,0.00544,16.19656,17.85722,26.40148
2026-01-18 01:00:00,4.7186,44.67052,38.39239,38.15879,0.62815,0.0671,44.23731,0.19336,0.08249,0.0006,0.00543,16.14955,17.82884,26.38328
2026-01-18 02:00:00,4.66419,44.50978,38.26505,38.03109,0.62582,0.06677,44.10547,0.19246,0.0822,0.0006,0.00542,16.10281,17.80067,26.36527
2026-01-18 03:00:00,4.61067,44.34997,38.13211,37.90341,0.62344,0.06644,43.97453,0.19158,0.0819,0.0006,0.00541,16.05631,17.77269,26.34746
2026-01-18 04:00:00,4.55795,44.19099,38.00026,37.77579,0.62103,0.06611,43.84444,0.19072,0.08161,0.0006,0.00539,16.01002,17.74485,26.32981
2026-01-18 05:00:00,4.50598,44.03273,37.86931,37.64827,0.61856,0.06578,43.71506,0.18986,0.08132,0.00059,0.00538,15.9639,17.71713,26.31234
2026-01-18 06:00:00,4.45469,43.87506,37.73933,37.52097,0.61606,0.06546,43.58625,0.18902,0.08103,0.00059,0.00537,15.91792,17.6895,26.29502
2026-01-18 07:00:00,4.40408,43.71786,37.61028,37.39395,0.61357,0.06514,43.45794,0.18819,0.08074,0.00059,0.00536,15.87205,17.66197,26.27784
2026-01-18 08:00:00,4.36096,43.55936,37.48181,37.26727,0.61108,0.06481,43.32832,0.18737,0.08045,0.00059,0.00535,15.82576,17.64119,26.26076
2026-01-18 09:00:00,4.31757,43.39753,37.35282,37.14079,0.60865,0.0645,43.19537,0.18657,0.08017,0.00059,0.00534,15.77847,17.62038,26.24371
2026-01-18 10:00:00,4.27484,43.2368,37.22222,37.01366,0.60628,0.06418,43.06352,0.18577,0.07988,0.00059,0.00533,15.73147,17.59969,26.22652
2026-01-18 11:00:00,4.23268,43.07703,37.09043,36.88647,0.60399,0.06387,42.93263,0.18499,0.0796,0.00059,0.00531,15.68471,17.57911,26.20901
2026-01-18 12:00:00,4.19116,42.91827,36.95872,36.75848,0.60178,0.06354,42.80275,0.18422,0.07932,0.00058,0.0053,15.63822,17.55866,26.19107
2026-01-18 13:00:00,4.15016,42.76033,36.8281,36.63007,0.59967,0.06323,42.67369,0.18346,0.07904,0.00058,0.00529,15.59193,17.53829,26.17263
