GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,FPOC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
2026-06-07 06:00:00,1.51966,13.258,12.01027,12.25946,0.1599,8.02089,0.00931,13.91914,0.02516,0.0179,0.00041,0,6.72,15.99,18.39001
2026-06-07 07:00:00,1.51966,13.90685,11.9359,12.24123,0.16202,7.73086,0.00965,13.86163,0.02515,0.01789,0.00041,0,6.93,15.99,18.39001
2026-06-07 08:00:00,1.51966,14.56665,11.82461,12.18668,0.1599,8.44094,0.00965,13.80855,0.02514,0.01788,0.00041,0,7.14,15.99,18.39001
2026-06-07 09:00:00,1.51966,14.98053,11.97306,12.15038,0.15574,11.20125,0.00965,13.73128,0.02513,0.01788,0.00041,0,7.27,15.99,18.39001
2026-06-07 10:00:00,1.51966,15.01254,11.84313,12.16853,0.1599,12.50139,0.01,13.62935,0.02512,0.01787,0.00041,0,7.28,15.99,18.4
2026-06-07 11:00:00,1.51966,14.88466,12.01027,12.15038,0.15781,13.5015,0.01,13.5555,0.02511,0.01787,0.00041,0,7.24,15.99,18.4
2026-06-07 12:00:00,1.51966,14.69356,11.88021,12.13225,0.1599,14.00156,0.01,13.52932,0.0251,0.01786,0.00041,0,7.18,15.99,18.41001
2026-06-07 13:00:00,1.51966,14.40857,12.02888,12.07797,0.15781,14.10157,0.01,13.49757,0.02509,0.01786,0.00041,0,7.09,15.99,18.41001
2026-06-07 14:00:00,1.51966,14.09425,11.67669,12.09605,0.1599,13.90155,0.01041,13.46826,0.02508,0.01785,0.00041,0,6.99,15.99,18.41001
2026-06-07 15:00:00,1.51966,13.84458,11.71361,12.09605,0.1587,13.10146,0.01063,13.4585,0.02508,0.01784,0.00041,0,6.91,15.99,18.4
2026-06-07 16:00:00,1.51966,13.75136,11.84313,12.11415,0.1599,11.90133,0.01085,13.45991,0.02507,0.01784,0.00041,0,6.88,15.99,18.4
2026-06-07 17:00:00,1.51966,13.84458,11.88021,12.16853,0.15574,11.60129,0.01085,13.46906,0.02506,0.01783,0.00041,0,6.91,15.99,18.4
2026-06-07 18:00:00,1.51966,14.09425,12.02888,12.18668,0.15574,11.80131,0.01085,13.47983,0.02505,0.01782,0.00041,0,6.99,15.99,18.4
2026-06-07 19:00:00,1.51966,14.28255,11.95448,12.22297,0.15574,12.70142,0.01041,13.45994,0.02504,0.01781,0.00041,0,7.05,15.99,18.4
2026-06-07 20:00:00,1.50501,14.28255,12.23419,12.25946,0.15574,13.60152,0.01041,13.38858,0.02503,0.01781,0.00041,0,7.05,15.98,18.4
2026-06-07 21:00:00,1.51966,14.06295,12.21549,12.27769,0.1599,14.70164,0.01041,13.34368,0.02502,0.0178,0.00041,0,6.98,15.99,18.4
2026-06-07 22:00:00,1.51966,13.96922,12.27164,12.29593,0.1599,15.40172,0.01,13.35729,0.02501,0.01779,0.00041,0,6.95,15.99,18.41001
2026-06-07 23:00:00,1.51966,13.47305,12.08478,12.29593,0.1537,15.80176,0.01,13.40452,0.025,0.01778,0.00041,0,6.79,15.99,18.4
2026-06-08 00:00:00,1.50501,13.10514,12.02888,12.29593,0.15574,16.00178,0.01,13.45689,0.025,0.01778,0.00041,0,6.67,15.98,18.41001
2026-06-08 01:00:00,1.51966,12.65038,11.89877,12.29593,0.15781,16.00178,0.01,13.51854,0.02499,0.01777,0.00041,0,6.52,15.99,18.4
2026-06-08 02:00:00,1.51966,12.20136,11.86167,12.24123,0.15574,15.70175,0.00965,13.60495,0.02498,0.01776,0.00041,0,6.37,15.99,18.4
2026-06-08 03:00:00,1.51966,11.71325,11.84313,12.27769,0.1537,14.50162,0.01,13.68048,0.02497,0.01776,0.00041,0,6.21,15.99,18.4
2026-06-08 04:00:00,1.51966,11.53216,11.75058,12.24123,0.16202,11.7013,0.01,13.70736,0.02496,0.01775,0.00041,0,6.15,15.99,18.4
2026-06-08 05:00:00,1.51966,11.65277,12.0475,12.20485,0.1599,9.47106,0.01,13.67784,0.02495,0.01774,0.00041,0,6.19,15.99,18.4
2026-06-08 06:00:00,1.51966,12.17063,11.9359,12.20485,0.15781,7.80087,0.01041,13.61473,0.02495,0.01774,0.00041,0,6.36,15.99,18.39001
2026-06-08 07:00:00,1.51966,12.86189,11.7321,12.22303,0.15574,6.68074,0.01041,13.5415,0.02494,0.01773,0.00041,0,6.59,15.99,18.39001
2026-06-08 08:00:00,1.51966,13.72034,11.6398,12.15038,0.15574,7.2108,0.01085,13.47939,0.02493,0.01772,0.00041,0,6.87,15.99,18.38001
2026-06-08 09:00:00,1.51966,14.40857,11.69515,12.16853,0.1537,9.06101,0.01085,13.42615,0.02492,0.01772,0.00041,0,7.09,15.99,18.38001
2026-06-08 10:00:00,1.51966,14.75716,11.65824,12.16853,0.1599,11.60129,0.01129,13.41442,0.02491,0.01771,0.00041,0,7.2,15.99,18.38001
2026-06-08 11:00:00,1.51966,14.69356,11.69515,12.16853,0.1537,12.80143,0.01129,13.45188,0.0249,0.01771,0.00041,0,7.18,15.99,18.37001
2026-06-08 12:00:00,1.51966,14.53499,11.91733,12.16853,0.1537,13.60152,0.01176,13.4471,0.02489,0.0177,0.00041,0,7.13,15.99,18.37001
2026-06-08 13:00:00,1.51966,14.28255,11.71361,12.16853,0.15169,14.30159,0.01225,13.37564,0.02489,0.0177,0.00041,0,7.05,15.99,18.37001
2026-06-08 14:00:00,1.51966,13.96922,11.7321,12.15038,0.1599,14.50162,0.01275,13.30517,0.02488,0.01769,0.00041,0,6.95,15.99,18.37001
2026-06-08 15:00:00,1.51966,13.62742,11.99167,12.18668,0.1537,14.30159,0.01275,13.26659,0.02487,0.01768,0.00041,0,6.84,15.99,18.37001
2026-06-08 16:00:00,1.51966,13.35001,12.0475,12.18668,0.15169,13.70153,0.01275,13.24765,0.02486,0.01768,0.00041,0,6.75,15.99,18.37001
2026-06-08 17:00:00,1.51966,13.16621,11.80609,12.20485,0.1537,12.80143,0.01275,13.27221,0.02485,0.01767,0.00041,0,6.69,15.99,18.37001
2026-06-08 18:00:00,1.51966,13.22738,11.84313,12.18668,0.15574,10.30115,0.01275,13.31169,0.02484,0.01767,0.00041,0,6.71,15.99,18.37001
2026-06-08 19:00:00,1.51966,13.62742,11.84313,12.18668,0.15574,10.8012,0.01225,13.30976,0.02483,0.01766,0.00041,0,6.84,15.99,18.37001
2026-06-08 20:00:00,1.51966,13.96922,11.84313,12.18668,0.1599,12.50139,0.01225,13.3287,0.02483,0.01765,0.00041,0,6.95,15.99,18.37001
2026-06-08 21:00:00,1.51966,13.93802,11.84313,12.16853,0.15574,13.60152,0.01225,13.40648,0.02482,0.01765,0.00041,0,6.94,15.99,18.38001
2026-06-08 22:00:00,1.51966,13.78241,11.76907,12.15038,0.15781,14.60163,0.01225,13.45263,0.02481,0.01764,0.00041,0,6.89,15.99,18.37001
2026-06-08 23:00:00,1.51966,13.53472,11.7321,12.11415,0.16202,15.10168,0.01225,13.43307,0.0248,0.01764,0.0004,0,6.81,15.99,18.37001
2026-06-09 00:00:00,1.51966,13.19678,12.02888,12.04185,0.15781,15.60174,0.01225,13.4086,0.02479,0.01763,0.0004,0,6.7,15.99,18.35999
2026-06-09 01:00:00,1.51966,12.8316,11.99167,12.0058,0.1537,15.60174,0.01225,13.39893,0.02478,0.01763,0.0004,0,6.58,15.99,18.35999
2026-06-09 02:00:00,1.50501,12.44012,11.95448,11.9698,0.15574,15.50173,0.01225,13.39375,0.02477,0.01762,0.0004,0,6.45,15.98,18.35
2026-06-09 03:00:00,1.51966,12.04802,11.89876,11.95183,0.16202,14.20158,0.01225,13.38107,0.02477,0.01762,0.0004,0,6.32,15.99,18.34
2026-06-09 04:00:00,1.51966,11.74354,11.86167,11.93387,0.15781,12.00134,0.01225,13.35256,0.02476,0.01761,0.0004,0,6.22,15.99,18.33
2026-06-09 05:00:00,1.51966,11.86498,11.80609,11.93387,0.1599,8.52095,0.01225,13.36156,0.02475,0.01761,0.0004,0,6.26,15.99,18.31999
2026-06-09 06:00:00,1.51966,12.50006,11.76907,11.898,0.1599,6.61074,0.01225,13.42504,0.02474,0.0176,0.0004,0,6.47,15.99,18.31
2026-06-09 07:00:00,1.51966,13.41148,11.7321,11.898,0.16202,5.75064,0.01225,13.47325,0.02473,0.0176,0.0004,0,6.77,15.99,18.31
2026-06-09 08:00:00,1.51966,14.37703,11.71361,11.88008,0.16202,5.85065,0.01225,13.47979,0.02472,0.01759,0.0004,0,7.08,15.99,18.31
2026-06-09 09:00:00,1.51966,15.2051,11.69515,11.86219,0.16401,8.15091,0.01225,13.46234,0.02472,0.01759,0.0004,0,7.34,15.99,18.3
2026-06-09 10:00:00,1.51966,15.58146,11.67669,11.84431,0.16401,11.7013,0.01275,13.43203,0.02471,0.01758,0.0004,0,7.46,15.99,18.31
2026-06-09 11:00:00,1.51966,15.45692,11.69515,11.84431,0.16401,13.60152,0.01275,13.39487,0.0247,0.01758,0.0004,0,7.42,15.99,18.33
2026-06-09 12:00:00,1.51966,15.14081,11.69515,11.83303,0.16401,14.50162,0.01275,13.3565,0.02469,0.01757,0.0004,0,7.32,15.99,18.35
2026-06-09 13:00:00,1.51966,14.72535,11.69515,11.82644,0.16805,14.90166,0.01275,13.32171,0.02469,0.01756,0.0004,0,7.19,15.99,18.38001
2026-06-09 14:00:00,1.51966,14.2511,11.71361,11.79074,0.16805,15.40172,0.01329,13.29302,0.02468,0.01756,0.0004,0,7.04,15.99,18.41001
2026-06-09 15:00:00,1.51966,13.75136,11.80609,11.86219,0.16805,15.60174,0.01383,13.26929,0.02467,0.01755,0.0004,0,6.88,15.99,18.45
2026-06-09 16:00:00,1.51966,13.28864,11.86167,11.87952,0.16602,15.50173,0.01383,13.25322,0.02466,0.01755,0.0004,0,6.73,15.99,18.48001
2026-06-09 17:00:00,1.51966,12.8316,11.9359,11.89801,0.16602,14.70164,0.01383,13.24711,0.02465,0.01754,0.0004,0,6.58,15.99,18.51
2026-06-09 18:00:00,1.51966,12.56011,11.97306,11.89801,0.16602,13.40149,0.01383,13.24553,0.02465,0.01753,0.0004,0,6.49,15.99,18.53999
2026-06-09 19:00:00,1.51966,12.53008,12.01027,11.89801,0.17012,11.7013,0.01383,13.24717,0.02464,0.01752,0.0004,0,6.48,15.99,18.57
2026-06-09 20:00:00,1.51966,12.77109,12.02888,11.93387,0.16602,11.40127,0.01383,13.26466,0.02463,0.01752,0.0004,0,6.56,15.99,18.59001
2026-06-09 21:00:00,1.51966,13.01373,12.0475,11.88008,0.17012,12.30137,0.0144,13.30405,0.02462,0.01751,0.0004,0,6.64,15.99,18.62001
2026-06-09 22:00:00,1.50501,13.10514,12.01027,11.88008,0.16401,13.40149,0.0144,13.35605,0.02461,0.0175,0.0004,0,6.67,15.98,18.63999
2026-06-09 23:00:00,1.51966,13.04418,11.95448,11.86219,0.16202,14.00156,0.0144,13.41065,0.0246,0.01749,0.0004,0,6.65,15.99,18.64999
2026-06-10 00:00:00,1.51966,12.8316,11.9359,11.84431,0.16401,14.50162,0.0144,13.46002,0.0246,0.01749,0.0004,0,6.58,15.99,18.66001
2026-06-10 01:00:00,1.51966,12.53008,11.89877,11.82644,0.16401,15.10168,0.0144,13.5007,0.02459,0.01748,0.0004,0,6.48,15.99,18.66999
2026-06-10 02:00:00,1.51966,12.17063,11.88021,11.80859,0.1722,15.20169,0.0144,13.53255,0.02458,0.01747,0.0004,0,6.36,15.99,18.67999
2026-06-10 03:00:00,1.51966,11.8042,11.86167,11.77292,0.16202,14.90166,0.0144,13.55062,0.02457,0.01747,0.0004,0,6.24,15.99,18.67999
2026-06-10 04:00:00,1.51966,11.44201,11.84313,11.79074,0.16602,13.5015,0.0144,13.54627,0.02456,0.01746,0.0004,0,6.12,15.99,18.67999
2026-06-10 05:00:00,1.51966,11.32222,11.82461,11.75511,0.16202,10.40116,0.0144,13.52545,0.02456,0.01745,0.0004,0,6.08,15.99,18.67999
2026-06-10 06:00:00,1.51966,11.5924,11.80609,11.73732,0.16401,11.0504,0.0144,13.50001,0.02455,0.01745,0.0004,0,6.17,15.99,18.69
2026-06-10 07:00:00,1.51966,12.47008,11.76907,11.71954,0.16202,11.68614,0.0144,13.47383,0.02454,0.01744,0.0004,0,6.46,15.99,18.69
2026-06-10 08:00:00,1.51966,13.50388,11.75058,11.6663,0.16401,12.31134,0.0144,13.44973,0.02453,0.01744,0.0004,0,6.8,15.99,18.69
2026-06-10 09:00:00,1.51966,14.59834,11.75058,11.64859,0.16805,12.29589,0.0144,13.42845,0.02453,0.01743,0.0004,0,7.15,15.99,18.70001
2026-06-10 10:00:00,1.51966,15.42583,11.7321,11.61319,0.16202,12.27714,0.0144,13.40869,0.02452,0.01742,0.0004,0,7.41,15.99,18.72
2026-06-10 11:00:00,1.51966,15.58146,11.7321,11.61319,0.16602,12.25731,0.0144,13.38974,0.02451,0.01742,0.0004,0,7.46,15.99,18.74
2026-06-10 12:00:00,1.51966,15.33271,11.75058,11.61319,0.16805,12.23747,0.015,13.36874,0.0245,0.01741,0.0004,0,7.38,15.99,18.76001
2026-06-10 13:00:00,1.51966,14.98053,11.76907,11.57786,0.16602,12.2177,0.015,13.34495,0.0245,0.01741,0.0004,0,7.27,15.99,18.78
2026-06-10 14:00:00,1.51966,14.53499,11.82461,11.59552,0.16602,12.19732,0.015,13.32462,0.02449,0.0174,0.0004,0,7.13,15.99,18.81001
2026-06-10 15:00:00,1.51966,14.03168,11.89876,11.61319,0.16202,13.43106,0.015,13.30956,0.02448,0.0174,0.0004,0,6.97,15.99,18.84
2026-06-10 16:00:00,1.51966,13.53472,11.97306,11.70178,0.16401,14.66541,0.015,13.29731,0.02447,0.01739,0.0004,0,6.81,15.99,18.86999
2026-06-10 17:00:00,1.51966,13.01373,12.02888,11.73732,0.16401,15.90177,0.015,13.29154,0.02446,0.01738,0.0004,0,6.64,15.99,18.9
2026-06-10 18:00:00,1.51966,12.50006,12.08478,11.80859,0.16202,15.50173,0.015,13.29513,0.02446,0.01738,0.0004,0,6.47,15.99,19.22999
2026-06-10 19:00:00,1.51966,12.13994,12.12208,11.82644,0.1439,13.90155,0.015,13.31037,0.02445,0.01737,0.0004,0,6.35,15.99,19.24999
2026-06-10 20:00:00,1.50501,11.98689,12.14074,11.84431,0.14581,11.90133,0.015,13.34265,0.02444,0.01736,0.0004,0,6.3,15.98,19.27001
2026-06-10 21:00:00,1.51966,12.17063,12.12208,11.84431,0.1439,11.00123,0.0144,13.39163,0.02443,0.01736,0.0004,0,6.36,15.99,19.27001
2026-06-10 22:00:00,1.51966,12.50006,12.10342,11.86219,0.1439,11.30126,0.0144,13.44878,0.02443,0.01735,0.0004,0,6.47,15.99,19.28999
2026-06-10 23:00:00,1.51966,12.77109,12.06613,11.82644,0.14202,12.40138,0.0144,13.50615,0.02442,0.01735,0.0004,0,6.56,15.99,19.30001
2026-06-11 00:00:00,1.51966,12.80133,12.0475,11.77292,0.14202,13.5015,0.0144,13.55946,0.02441,0.01734,0.0004,0,6.57,15.99,19.30999
2026-06-11 01:00:00,1.51966,12.68052,12.0475,11.80859,0.1439,14.00156,0.0144,13.60401,0.0244,0.01734,0.0004,0,6.53,15.99,19.30999
2026-06-11 02:00:00,1.51966,12.44012,12.0475,11.79074,0.14,14.50162,0.0144,13.63308,0.0244,0.01733,0.0004,0,6.45,15.99,19.30999
2026-06-11 03:00:00,1.51966,12.20136,12.02888,11.80859,0.14202,14.60163,0.0144,13.64376,0.02439,0.01733,0.0004,0,6.37,15.99,19.30001
2026-06-11 04:00:00,1.51966,11.86498,12.02888,11.79074,0.1439,14.10157,0.0144,13.63864,0.02438,0.01732,0.0004,0,6.26,15.99,19.30001
2026-06-11 05:00:00,1.51966,11.65277,12.02888,11.77292,0.14,12.00134,0.0144,13.62335,0.02438,0.01732,0.0004,0,6.19,15.99,19.30001
2026-06-11 06:00:00,1.50501,11.74354,12.01027,11.79074,0.14581,8.03089,0.015,13.60748,0.02437,0.01731,0.0004,0,6.22,15.98,19.30001
2026-06-11 07:00:00,1.51966,12.47008,12.01027,11.79074,0.14202,5.31059,0.015,13.59726,0.02436,0.01731,0.0004,0,6.46,15.99,19.30001
2026-06-11 08:00:00,1.51966,13.62742,12.01027,11.77292,0.138,4.32048,0.015,13.58933,0.02435,0.0173,0.0004,0,6.84,15.99,19.30001
2026-06-11 09:00:00,1.51966,14.82086,12.01027,11.80859,0.14202,4.16046,0.01536,13.58091,0.02435,0.0173,0.0004,0,7.22,15.99,19.30999
2026-06-11 10:00:00,1.50501,15.92564,11.99167,11.71954,0.1439,6.62074,0.01536,13.57466,0.02434,0.01729,0.0004,0,7.57,15.98,19.30001
2026-06-11 11:00:00,1.50501,16.46241,12.01027,11.73732,0.14,11.00123,0.01536,13.56887,0.02433,0.01729,0.0004,0,7.74,15.98,19.30001
2026-06-11 12:00:00,1.51966,16.39896,11.99167,11.70178,0.14,13.20147,0.01536,13.56158,0.02433,0.01728,0.0004,0,7.72,15.99,19.30001
2026-06-11 13:00:00,1.51933,16.0829,11.99117,11.73732,0.14,14.50162,0.01536,13.55595,0.02432,0.01728,0.0004,0,7.62,15.98977,19.31073
2026-06-11 14:00:00,1.51883,15.58332,11.99137,11.73251,0.14001,13.78715,0.01536,13.55292,0.02431,0.01727,0.0004,0,7.4606,15.98943,19.31694
2026-06-11 15:00:00,1.51825,15.00411,11.99174,11.7286,0.13996,13.07325,0.01536,13.54886,0.0243,0.01727,0.0004,0,7.27737,15.98904,19.32763
2026-06-11 16:00:00,1.51765,14.38877,11.99193,11.72528,0.13992,12.36023,0.01536,13.54494,0.0243,0.01726,0.0004,0,7.08372,15.98863,19.33408
2026-06-11 17:00:00,1.51716,13.88755,11.99169,11.72156,0.13988,12.35559,0.01537,13.57619,0.02429,0.01726,0.0004,0,6.92381,15.9883,19.33985
2026-06-11 18:00:00,1.56321,13.29276,11.99167,11.71808,0.13982,12.35523,0.01536,13.63478,0.02428,0.01725,0.0004,0,6.73134,16.01919,19.34491
2026-06-11 19:00:00,1.64613,12.95389,11.99128,11.71428,0.13978,12.36766,0.01536,13.68494,0.02427,0.01724,0.0004,0,6.62032,16.07272,19.34923
2026-06-11 20:00:00,1.70822,12.88431,11.99023,11.70993,0.13973,12.39531,0.01537,13.72971,0.02427,0.01724,0.0004,0,6.5974,16.11118,19.35286
2026-06-11 21:00:00,1.75453,13.3019,11.98924,11.70572,0.13968,12.43213,0.01537,13.76928,0.02426,0.01723,0.0004,0,6.73432,16.13902,19.35588
2026-06-11 22:00:00,1.78918,14.29954,11.988,11.70137,0.13963,12.47202,0.01536,13.80395,0.02425,0.01723,0.0004,0,7.0554,16.15941,19.35846
2026-06-11 23:00:00,1.81438,15.08693,11.98651,11.69692,0.13957,12.51169,0.01537,13.83409,0.02424,0.01722,0.0004,0,7.30321,16.17771,19.3607
2026-06-12 00:00:00,1.83236,15.42512,11.98481,11.69241,0.13951,12.54927,0.01536,13.86023,0.02424,0.01722,0.0004,0,7.40977,16.19074,19.36258
2026-06-12 01:00:00,1.84492,15.33523,11.9699,11.67496,0.13946,12.5838,0.01535,13.88272,0.02423,0.01721,0.0004,0,7.38081,16.19977,19.36418
2026-06-12 02:00:00,1.85367,15.05159,11.96793,11.67049,0.13941,12.61489,0.01536,13.90193,0.02422,0.0172,0.0004,0,7.29219,16.20603,19.36551
2026-06-12 03:00:00,1.85973,14.65681,11.96599,11.66613,0.13936,12.64246,0.01535,13.91829,0.02422,0.0172,0.0004,0,7.16843,16.21034,19.36563
2026-06-12 04:00:00,1.86396,14.29021,11.96394,11.66187,0.1393,12.66663,0.01535,13.93216,0.02421,0.01719,0.0004,0,7.05244,16.21335,19.36641
2026-06-12 05:00:00,1.86693,13.98259,11.96193,11.65776,0.13926,12.68762,0.01534,13.94385,0.0242,0.01719,0.0004,0,6.95429,16.21546,19.36667
2026-06-12 06:00:00,1.86911,13.80624,11.95997,11.6538,0.13921,12.70571,0.01535,13.95188,0.02419,0.01718,0.0004,0,6.89767,16.217,19.36647
2026-06-12 07:00:00,1.87131,14.21993,11.95809,11.65006,0.13916,12.72098,0.01535,13.95611,0.02419,0.01718,0.0004,0,7.03008,16.21856,19.36607
2026-06-12 08:00:00,1.8734,14.973,11.95631,11.64658,0.13911,12.7332,0.01534,13.95949,0.02418,0.01717,0.0004,0,7.26765,16.22004,19.36565
2026-06-12 09:00:00,1.87547,15.96975,11.95444,11.64315,0.13907,12.74242,0.01534,13.9632,0.02417,0.01717,0.0004,0,7.58404,16.2215,19.36523
2026-06-12 10:00:00,1.87713,16.81985,11.95246,11.6398,0.13903,12.74942,0.01534,13.96667,0.02416,0.01716,0.0004,0,7.85219,16.22267,19.36486
2026-06-12 11:00:00,1.87797,17.15395,11.95062,11.63677,0.13898,12.75505,0.01533,13.96973,0.02416,0.01716,0.0004,0,7.95634,16.22326,19.36452
2026-06-12 12:00:00,1.87817,17.05026,11.94892,11.63408,0.13894,12.75978,0.01534,13.97229,0.02415,0.01715,0.0004,0,7.92409,16.2234,19.36424
2026-06-12 13:00:00,1.87802,16.75369,11.94737,11.63169,0.13888,12.76382,0.01533,13.9744,0.02414,0.01715,0.0004,0,7.83148,16.2233,19.364
2026-06-12 14:00:00,1.87762,16.29682,11.9459,11.62955,0.13884,12.76726,0.01533,13.97605,0.02413,0.01714,0.0004,0,7.68775,16.22302,19.36386
2026-06-12 15:00:00,1.87701,15.72964,11.94454,11.62768,0.13879,12.77014,0.01533,13.97726,0.02413,0.01714,0.0004,0,7.50746,16.22259,19.36374
2026-06-12 16:00:00,1.87637,15.13037,11.94325,11.62602,0.13875,12.77252,0.01533,13.97807,0.02412,0.01713,0.0004,0,7.31675,16.22214,19.36368
2026-06-12 17:00:00,1.87574,14.56345,11.94198,11.6245,0.13871,12.77442,0.01533,14.00523,0.02411,0.01713,0.00039,0,7.13899,16.22169,19.3637
2026-06-12 18:00:00,1.91476,14.05609,11.94078,11.62313,0.13866,12.77907,0.01533,14.05528,0.0241,0.01712,0.00039,0,6.97781,16.24898,19.36372
2026-06-12 19:00:00,1.97799,13.46881,11.93959,11.62186,0.13862,12.79339,0.01533,14.09853,0.0241,0.01711,0.00039,0,6.78862,16.29213,19.36376
2026-06-12 20:00:00,2.02455,13.20648,11.93839,11.6207,0.13856,12.8194,0.01533,14.1359,0.02409,0.01711,0.00039,0,6.70317,16.3231,19.36384
2026-06-12 21:00:00,2.05858,13.15122,11.9372,11.61956,0.13852,12.85219,0.01534,14.16818,0.02408,0.0171,0.00039,0,6.68509,16.34532,19.3639
2026-06-12 22:00:00,2.08371,13.55166,11.93597,11.61845,0.13847,12.88668,0.01533,14.19604,0.02407,0.0171,0.00039,0,6.81549,16.36152,19.36402
2026-06-12 23:00:00,2.10268,14.65903,11.93472,11.61739,0.13842,12.92018,0.01533,14.22007,0.02407,0.01709,0.00039,0,7.16913,16.37363,19.36414
2026-06-13 00:00:00,2.11641,15.52758,11.93345,11.61629,0.13837,12.95131,0.01533,14.24078,0.02406,0.01709,0.00039,0,7.44271,16.38233,19.36424
2026-06-13 01:00:00,2.12603,15.89544,11.91887,11.60221,0.13832,12.97951,0.01532,14.25859,0.02405,0.01708,0.00039,0,7.56038,16.3884,19.36436
2026-06-13 02:00:00,2.13253,15.80478,11.91751,11.60107,0.13827,13.00462,0.01532,14.27389,0.02404,0.01707,0.00039,0,7.53147,16.39248,19.36446
2026-06-13 03:00:00,2.13696,15.53831,11.91611,11.59992,0.13822,13.02674,0.01532,14.287,0.02404,0.01707,0.00039,0,7.44616,16.39526,19.36356
2026-06-13 04:00:00,2.1399,15.15423,11.91466,11.59871,0.13818,13.04605,0.01532,14.29819,0.02403,0.01706,0.00039,0,7.32418,16.3971,19.3635
2026-06-13 05:00:00,2.14194,14.79309,11.91316,11.59745,0.13813,13.06282,0.01532,14.30772,0.02402,0.01706,0.00039,0,7.21128,16.39837,19.36306
2026-06-13 06:00:00,2.14338,14.54527,11.91163,11.59618,0.13809,13.0773,0.01533,14.31403,0.02402,0.01705,0.00039,0,7.13325,16.39927,19.36232
2026-06-13 07:00:00,2.14452,14.45859,11.91004,11.59485,0.13804,13.08953,0.01532,14.31692,0.02401,0.01705,0.00039,0,7.10584,16.39998,19.3615
2026-06-13 08:00:00,2.14568,14.72837,11.90845,11.59347,0.13799,13.09921,0.01532,14.31928,0.024,0.01704,0.00039,0,7.19095,16.40071,19.36068
