GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN,SQIN,SQIN,SQIN,SSTG,SSTG,SSTG
2026-03-25 12:00:00,1.98973,17.84606,15.07371,14.67143,0.36119,0.00931,17.4393,0.07023,0.0331,0.00066,0.00015,8.17,16.3,19.90999
2026-03-25 13:00:00,1.98973,17.74833,15.01403,14.65477,0.36119,0.00931,17.38552,0.07013,0.03306,0.00066,0.00015,8.14,16.3,19.85
2026-03-25 14:00:00,1.97483,17.68328,14.97429,14.60486,0.35778,0.00931,17.33875,0.07004,0.03302,0.00066,0.00014,8.12,16.29,19.8
2026-03-25 15:00:00,1.98973,17.74833,14.93457,14.58823,0.36119,0.00931,17.29267,0.06994,0.03299,0.00066,0.00014,8.14,16.3,19.74
2026-03-25 16:00:00,1.98973,18.07477,14.89489,14.55263,0.36119,0.00931,17.24411,0.06984,0.03295,0.00066,0.00014,8.24,16.3,19.69001
2026-03-25 17:00:00,1.98973,18.62718,14.83542,14.53366,0.36464,0.00931,17.19445,0.06975,0.03291,0.00066,0.00013,8.41,16.3,19.64
2026-03-25 18:00:00,1.97483,19.25645,14.77603,14.43899,0.36464,0.00931,17.14172,0.06965,0.03288,0.00066,0.00013,8.61,16.29,19.59
2026-03-25 19:00:00,1.97483,19.66874,14.73646,14.43899,0.36813,0.00931,17.0874,0.06955,0.03284,0.00066,0.00012,8.74,16.29,19.55001
2026-03-25 20:00:00,1.97483,19.79611,14.7167,14.34465,0.36813,0.00931,17.03779,0.06946,0.0328,0.00066,0.00011,8.78,16.29,19.51
2026-03-25 21:00:00,1.97483,19.70056,14.61798,14.21313,0.36464,0.00931,16.9932,0.06936,0.03277,0.00066,0.00011,8.75,16.29,19.47999
2026-03-25 22:00:00,1.97483,19.41472,14.57854,14.11959,0.36813,0.00899,16.94826,0.06926,0.03273,0.00066,0.0001,8.66,16.29,19.43999
2026-03-25 23:00:00,1.97483,19.06703,14.49978,14.04499,0.37164,0.00899,16.89777,0.06917,0.03269,0.00066,0.0001,8.55,16.29,19.41
2026-03-26 00:00:00,1.97483,18.59587,14.38185,13.91496,0.37877,0.00899,16.84463,0.06907,0.03266,0.00066,0.0001,8.4,16.29,19.39001
2026-03-26 01:00:00,1.97483,18.17308,14.2838,13.84094,0.37164,0.00899,16.79837,0.06898,0.03262,0.00066,0.0001,8.27,16.29,19.36
2026-03-26 02:00:00,1.97483,17.58585,14.18595,13.74872,0.36119,0.00899,16.75275,0.06888,0.03258,0.00066,0.00009,8.09,16.29,19.33999
2026-03-26 03:00:00,1.98973,17.10138,14.0883,13.69356,0.36119,0.00899,16.69657,0.06879,0.03255,0.00066,0.00008,7.94,16.3,19.33001
2026-03-26 04:00:00,1.97483,16.55774,13.99085,13.6385,0.35778,0.00899,16.63542,0.0687,0.03251,0.00066,0.00008,7.77,16.29,19.30999
2026-03-26 05:00:00,1.97483,16.11442,13.91304,13.60187,0.35439,0.00899,16.56391,0.0686,0.03247,0.00065,0.00007,7.63,16.29,19.30001
2026-03-26 06:00:00,1.97483,15.80019,13.81595,13.52875,0.34759,0.00899,16.48227,0.06851,0.03244,0.00065,0.00006,7.53,16.29,19.28999
2026-03-26 07:00:00,1.97483,15.76888,13.71906,13.47405,0.35104,0.00867,16.39387,0.06841,0.0324,0.00065,0.00006,7.52,16.29,19.27001
2026-03-26 08:00:00,1.98973,15.95705,13.66103,13.4013,0.35439,0.00867,16.29987,0.06832,0.03237,0.00065,0.00006,7.58,16.3,19.24999
2026-03-26 09:00:00,1.97483,16.24068,13.58376,13.36501,0.35439,0.00867,16.19622,0.06823,0.03233,0.00065,0.00006,7.67,16.29,19.24001
2026-03-26 10:00:00,1.97483,16.55774,13.5259,13.31067,0.35104,0.00837,16.08096,0.06814,0.0323,0.00065,0.00005,7.77,16.29,19.22001
2026-03-26 11:00:00,1.97483,16.74895,13.4681,13.25645,0.34759,0.00837,15.96427,0.06804,0.03226,0.00065,0.00005,7.83,16.29,19.19001
2026-03-26 12:00:00,1.94533,16.74895,13.41038,13.22037,0.35104,0.00837,15.83635,0.06795,0.03223,0.00065,0.00004,7.83,16.27,19.15999
2026-03-26 13:00:00,1.91624,16.65326,13.33355,13.13039,0.35104,0.00837,15.70173,0.06786,0.03219,0.00065,0.00004,7.8,16.25,19.13
2026-03-26 14:00:00,1.85925,16.49417,13.29517,13.13039,0.35104,0.00807,15.58079,0.06777,0.03216,0.00065,0.00004,7.75,16.21,19.08
2026-03-26 15:00:00,1.77311,16.30393,13.276,13.11244,0.35104,0.00807,15.47128,0.06768,0.03212,0.00065,0.00003,7.69,16.15,19.04
2026-03-26 16:00:00,1.68995,16.1775,13.21852,13.13039,0.35778,0.00807,15.37197,0.06758,0.03209,0.00065,0.00003,7.65,16.1,19.01
2026-03-26 17:00:00,1.61045,16.20908,13.14201,13.0945,0.36119,0.00807,15.28174,0.06749,0.03206,0.00065,0.00003,7.66,16.05,18.97999
2026-03-26 18:00:00,1.61045,16.52595,13.1229,13.05866,0.35778,0.00807,15.19503,0.0674,0.03202,0.00065,0.00002,7.76,16.05,18.92999
2026-03-26 19:00:00,1.57964,16.87683,13.08471,13.05865,0.36119,0.00807,15.11167,0.06731,0.03199,0.00065,0.00002,7.87,16.03,18.89
2026-03-26 20:00:00,1.57964,17.23014,13.06563,12.98712,0.35778,0.00807,15.04072,0.06722,0.03196,0.00065,0.00002,7.98,16.03,18.84999
2026-03-26 21:00:00,1.56444,17.29464,13.02748,13.00498,0.34759,0.00807,14.98108,0.06713,0.03192,0.00065,0.00002,8,16.02,18.82
2026-03-26 22:00:00,1.56444,17.19792,12.98938,12.98712,0.34759,0.00807,14.91845,0.06704,0.03189,0.00065,0.00002,7.97,16.02,18.80001
2026-03-26 23:00:00,1.54938,16.94089,12.97033,13.02286,0.35104,0.00807,14.85354,0.06695,0.03186,0.00065,0.00002,7.89,16.01,18.76001
2026-03-27 00:00:00,1.54938,16.58956,12.91326,12.96927,0.34759,0.00807,14.79724,0.06686,0.03182,0.00065,0.00002,7.78,16.01,18.74
2026-03-27 01:00:00,1.53446,16.11442,12.85625,12.95143,0.34418,0.00807,14.75024,0.06677,0.03179,0.00065,0.00002,7.63,16,18.71001
2026-03-27 02:00:00,1.51966,15.64385,12.83727,12.89801,0.3408,0.00807,14.70858,0.06669,0.03176,0.00065,0.00002,7.48,15.99,18.69
2026-03-27 03:00:00,1.51966,15.10871,12.76142,12.88021,0.3408,0.00807,14.66757,0.0666,0.03173,0.00065,0.00002,7.31,15.99,18.67999
2026-03-27 04:00:00,1.51966,14.59834,12.74247,12.86244,0.3408,0.00779,14.62766,0.06651,0.03169,0.00065,0.00001,7.15,15.99,18.66001
2026-03-27 05:00:00,1.51966,14.06295,12.68569,12.82695,0.33745,0.00779,14.5881,0.06642,0.03166,0.00064,0.00001,6.98,15.99,18.64999
2026-03-27 06:00:00,1.51966,13.5656,12.629,12.77379,0.33745,0.00779,14.54171,0.06633,0.03163,0.00064,0.00001,6.82,15.99,18.63
2026-03-27 07:00:00,1.51966,13.31932,12.57237,12.77379,0.33414,0.00752,14.49289,0.06625,0.0316,0.00064,0.00001,6.74,15.99,18.62001
2026-03-27 08:00:00,1.51966,13.31932,12.51581,12.71981,0.33414,0.00752,14.44442,0.06616,0.03156,0.00064,0.00001,6.74,15.99,18.62001
2026-03-27 09:00:00,1.51966,13.65836,12.47816,12.68263,0.33085,0.00752,14.3943,0.06607,0.03153,0.00064,0.00001,6.85,15.99,18.61001
2026-03-27 10:00:00,1.57964,14.12557,12.42173,12.66406,0.3276,0.00725,14.34597,0.06599,0.0315,0.00064,0.00001,7,16.03,18.6
2026-03-27 11:00:00,1.54938,14.69356,12.38416,12.62698,0.3276,0.00725,14.29554,0.0659,0.03147,0.00064,0.00001,7.18,16.01,18.59001
2026-03-27 12:00:00,1.54938,14.98053,12.32785,12.58995,0.33085,0.007,14.23998,0.06581,0.03143,0.00064,0.00001,7.27,16.01,18.58
2026-03-27 13:00:00,1.56444,15.04458,12.32785,12.57146,0.3276,0.00662,14.18176,0.06573,0.0314,0.00064,0.00001,7.29,16.02,18.56
2026-03-27 14:00:00,1.54938,14.98053,12.30911,12.53453,0.3276,0.00662,14.12512,0.06564,0.03137,0.00064,0.00001,7.27,16.01,18.55
2026-03-27 15:00:00,1.53446,14.789,12.30911,12.53453,0.3276,0.00626,14.07238,0.06556,0.03134,0.00064,0.00001,7.21,16,18.53999
2026-03-27 16:00:00,1.56444,14.63006,12.30911,12.51608,0.33414,0.00626,14.02264,0.06547,0.0313,0.00064,0.00001,7.16,16.02,18.53
2026-03-27 17:00:00,1.56444,14.47173,12.30911,12.49765,0.3276,0.00592,13.97477,0.06538,0.03127,0.00064,0,7.11,16.02,18.52
2026-03-27 18:00:00,1.56444,14.50335,12.27164,12.49765,0.33414,0.00592,13.93276,0.0653,0.03124,0.00064,0,7.12,16.02,18.50001
2026-03-27 19:00:00,1.54938,14.82086,12.27164,12.46084,0.3276,0.00592,13.9023,0.06521,0.03121,0.00064,0,7.22,16.01,18.49001
2026-03-27 20:00:00,1.54938,15.39477,12.27164,12.40573,0.32438,0.00592,13.88161,0.06513,0.03117,0.00064,0,7.4,16.01,18.48001
2026-03-27 21:00:00,1.54938,15.92564,12.23419,12.36907,0.3276,0.00592,13.8686,0.06505,0.03114,0.00064,0,7.57,16.01,18.46
2026-03-27 22:00:00,1.56444,16.27229,12.19679,12.35077,0.3276,0.00592,13.86147,0.06496,0.03111,0.00064,0,7.68,16.02,18.45
2026-03-27 23:00:00,1.51966,16.24068,12.1781,12.33247,0.33414,0.00592,13.85269,0.06488,0.03108,0.00064,0,7.67,15.99,18.43001
2026-03-28 00:00:00,1.51966,16.0829,12.15941,12.33247,0.32438,0.00592,13.83951,0.06479,0.03105,0.00064,0,7.62,15.99,18.43001
2026-03-28 01:00:00,1.51966,15.73759,12.12208,12.27769,0.3276,0.0056,13.8288,0.06471,0.03102,0.00064,0,7.51,15.99,18.42001
2026-03-28 02:00:00,1.51966,15.3017,12.10342,12.25946,0.3276,0.00592,13.81813,0.06463,0.03098,0.00064,0,7.37,15.99,18.42001
2026-03-28 03:00:00,1.51966,14.82086,12.08478,12.22303,0.32438,0.00592,13.79913,0.06455,0.03095,0.00064,0,7.22,15.99,18.41001
2026-03-28 04:00:00,1.51966,14.34551,12.02888,12.20485,0.32438,0.00592,13.77455,0.06446,0.03092,0.00064,0,7.07,15.99,18.41001
2026-03-28 05:00:00,1.51966,13.81348,12.02888,12.18668,0.3212,0.00592,13.7512,0.06438,0.03089,0.00063,0,6.9,15.99,18.4
2026-03-28 06:00:00,1.51966,13.31932,11.97306,12.18668,0.33085,0.00592,13.72783,0.0643,0.03086,0.00063,0,6.74,15.99,18.39001
2026-03-28 07:00:00,1.51966,12.8316,11.9359,12.13225,0.31804,0.00592,13.70272,0.06422,0.03083,0.00063,0,6.58,15.99,18.39001
2026-03-28 08:00:00,1.51966,12.65038,11.89877,12.11415,0.32438,0.00592,13.67911,0.06413,0.0308,0.00063,0,6.52,15.99,18.39001
2026-03-28 09:00:00,1.51966,12.74087,11.84313,12.09605,0.32438,0.0056,13.65316,0.06405,0.03077,0.00063,0,6.55,15.99,18.38001
2026-03-28 10:00:00,1.51966,13.19678,11.80609,12.04185,0.3148,0.0056,13.62495,0.06397,0.03075,0.00063,0,6.7,15.99,18.38001
2026-03-28 11:00:00,1.51966,13.90685,11.76907,12.02382,0.3212,0.0056,13.59723,0.06389,0.03072,0.00063,0,6.93,15.99,18.37001
2026-03-28 12:00:00,1.51966,14.53499,11.7321,12.0058,0.31804,0.0056,13.5649,0.06381,0.03069,0.00063,0,7.13,15.99,18.37001
2026-03-28 13:00:00,1.53446,14.82086,11.71361,11.9878,0.32438,0.0056,13.52908,0.06373,0.03066,0.00063,0,7.22,16,18.35999
