GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN,SQIN,SQIN,SQIN,SSTG,SSTG,SSTG
2025-12-24 12:00:00,14.34953,50.59354,39.56161,40.40661,1.42367,0.3773,51.39204,0.33531,0.04992,0.06309,0.00271,17.85,21.66,26.42
2025-12-24 13:00:00,14.37753,50.76987,39.69412,40.49468,1.56641,0.3773,51.45657,0.32997,0.0639,0.08459,0.00271,17.9,21.67,26.44
2025-12-24 14:00:00,14.80265,50.9463,39.74716,40.59657,1.86498,0.37522,51.50703,0.32514,0.09602,0.13182,0.00275,17.95,21.82,26.45
2025-12-24 15:00:00,15.03327,51.15818,39.90642,40.8188,2.86709,0.36689,51.57771,0.3208,0.14225,0.19449,0.00283,18.01,21.9,26.46
2025-12-24 16:00:00,15.09135,51.29953,40.01268,40.91424,3.97123,0.36049,51.57275,0.31693,0.19945,0.26642,0.00294,18.05,21.92,26.46
2025-12-24 17:00:00,15.17879,51.47634,40.11904,41.04811,4.5867,0.3563,51.59072,0.31354,0.26518,0.3439,0.00309,18.1,21.95,26.46
2025-12-24 18:00:00,15.12045,51.72404,40.30537,41.2013,5.13619,0.35214,51.77626,0.3106,0.33754,0.42471,0.00326,18.17,21.93,26.48
2025-12-24 19:00:00,15.03327,51.8657,40.41195,41.29723,5.50443,0.35421,51.94289,0.30923,0.40194,0.4718,0.0035,18.21,21.9,26.5
2025-12-24 20:00:00,14.97536,52.00743,40.57199,41.42093,5.63198,0.43956,52.07722,0.31052,0.447,0.4629,0.00382,18.25,21.88,26.53
2025-12-24 21:00:00,14.91762,52.14924,40.73221,41.54912,5.64187,0.91251,52.24447,0.31439,0.47702,0.42042,0.00424,18.29,21.86,26.57
2025-12-24 22:00:00,14.88881,52.29112,40.89261,41.77408,5.40597,1.62206,52.36677,0.32078,0.49534,0.35778,0.00474,18.33,21.85,26.62
2025-12-24 23:00:00,14.86005,52.39758,41.08,41.9076,4.93721,1.82778,52.51422,0.32962,0.50457,0.28305,0.00531,18.36,21.84,26.67
2025-12-25 00:00:00,14.86005,52.57511,41.26764,41.93985,4.52332,1.7992,52.68105,0.34083,0.50672,0.20107,0.00594,18.41,21.84,26.74
2025-12-25 01:00:00,14.94647,52.78831,41.45552,42.28208,4.16917,1.6672,52.8138,0.35429,0.50608,0.13456,0.00679,18.47,21.87,26.81
2025-12-25 02:00:00,14.91762,53.00167,41.72437,42.54252,3.84405,1.51645,52.98202,0.36985,0.50601,0.09715,0.00798,18.53,21.86,26.9
2025-12-25 03:00:00,15.00429,53.17959,41.93981,42.61711,3.56368,1.35815,53.15067,0.38746,0.50638,0.07719,0.00946,18.58,21.89,27.00001
2025-12-25 04:00:00,15.03327,53.35765,42.2096,42.87878,3.33196,1.20213,53.30172,0.40707,0.50708,0.06771,0.01124,18.63,21.9,27.12
2025-12-25 05:00:00,14.91762,53.71409,42.39873,43.02874,3.16093,1.07196,53.42053,0.42861,0.50804,0.06452,0.01328,18.73,21.86,27.21
2025-12-25 06:00:00,14.65989,53.74975,42.75066,43.51829,3.09211,0.97042,53.52335,0.45204,0.50921,0.0651,0.01556,18.74,21.77,27.34001
2025-12-25 07:00:00,14.29364,53.92818,43.15781,44.01117,3.00852,0.87981,53.64102,0.47638,0.50741,0.06601,0.01817,18.79,21.64,27.44
2025-12-25 08:00:00,14.09934,54.03528,43.51159,44.58404,2.93371,0.80267,53.76775,0.50067,0.50017,0.06521,0.02118,18.82,21.57,27.6
2025-12-25 09:00:00,14.01669,54.10671,43.78432,44.73757,2.91898,0.75108,53.89818,0.52491,0.48869,0.06337,0.02458,18.84,21.54,27.75
2025-12-25 10:00:00,13.93441,54.17816,43.97832,44.73757,3.00093,0.71034,54.03734,0.54911,0.47393,0.0609,0.02832,18.86,21.51,27.88
2025-12-25 11:00:00,13.90706,54.27486,44.18683,45.04555,3.05058,0.67894,54.21412,0.57326,0.4566,0.05807,0.03238,18.88706,21.5,28.01251
2025-12-25 12:00:00,13.93441,54.49859,44.41348,45.43233,3.26961,0.66222,54.5185,0.59737,0.43728,0.05501,0.03674,18.94964,21.51,28.11
2025-12-25 13:00:00,14.18236,54.7504,44.71533,45.5876,3.52339,0.66782,54.85192,0.6233,0.43633,0.07816,0.04146,19.02,21.6,28.25
2025-12-25 14:00:00,14.60308,55.03694,45.29326,46.44953,3.94586,0.71619,55.14847,0.65285,0.4696,0.14336,0.04659,19.1,21.75,28.39
2025-12-25 15:00:00,14.80265,55.46733,45.76271,47.00413,4.40688,0.9268,55.39511,0.68593,0.52948,0.2338,0.05213,19.22,21.82,28.55
2025-12-25 16:00:00,14.91762,55.82648,46.20586,47.52266,4.65958,1.34993,55.63575,0.72244,0.61005,0.33937,0.05802,19.32,21.86,28.65
2025-12-25 17:00:00,15.06229,56.18423,46.65026,48.00436,4.74175,1.62206,55.91563,0.76228,0.70672,0.45403,0.06425,19.42,21.91,28.75
2025-12-25 18:00:00,15.20803,56.61188,46.9844,48.4485,4.83476,1.75107,56.26284,0.80537,0.81591,0.57415,0.07078,19.54,21.96,28.87
2025-12-25 19:00:00,15.32539,56.96871,47.34717,48.93584,4.97474,1.89621,56.80666,0.85198,0.92696,0.66193,0.07754,19.64,22,28.98
2025-12-25 20:00:00,15.47306,57.39747,47.59879,49.26235,4.92787,2.08001,57.42963,0.90236,1.03159,0.69471,0.0845,19.76,22.05,29.06
2025-12-25 21:00:00,15.68162,57.79103,47.96297,49.57827,4.79744,2.2407,57.9992,0.95642,1.13122,0.69449,0.09162,19.87,22.12,29.17
2025-12-25 22:00:00,15.88229,58.1134,48.1594,49.96057,4.60626,2.27362,58.56259,1.01405,1.22696,0.67447,0.0989,19.96,22.19,29.28
2025-12-25 23:00:00,15.93614,58.50786,48.55296,50.38061,4.41577,2.14342,59.052,1.07517,1.31969,0.64257,0.10633,20.07,22.21,29.38
2025-12-26 00:00:00,16.23472,58.83098,48.91927,50.8875,4.26494,1.97661,59.51035,1.13966,1.41006,0.60354,0.11388,20.16,22.32,29.50001
2025-12-26 01:00:00,16.7042,59.19039,49.25813,51.44012,4.11708,1.80868,59.91695,1.20653,1.51092,0.57295,0.12218,20.26,22.49,29.61
2025-12-26 02:00:00,17.04155,59.62223,49.68267,51.91056,3.97972,1.69487,60.37675,1.27478,1.63228,0.56013,0.13178,20.38,22.61,29.72
2025-12-26 03:00:00,17.44141,60.19892,50.02307,52.25435,3.87774,1.70419,60.7811,1.34438,1.76957,0.55798,0.14259,20.54,22.75,29.84
2025-12-26 04:00:00,17.58588,60.66825,50.25039,52.5131,3.736,1.8374,61.24663,1.4153,1.91926,0.56222,0.1545,20.67,22.8,29.97
2025-12-26 05:00:00,17.64391,61.02973,50.64894,52.98949,3.59622,2.03821,61.72756,1.48749,2.07858,0.5703,0.16743,20.77,22.82,30.09
2025-12-26 06:00:00,17.52799,61.50027,50.87709,53.33761,3.50725,2.14342,62.16934,1.56092,2.24541,0.58069,0.1813,20.9,22.78,30.21
2025-12-26 07:00:00,17.35516,61.75391,51.13413,53.77329,3.4672,2.14342,62.6212,1.63405,2.38187,0.57113,0.1955,20.97,22.72,30.28
2025-12-26 08:00:00,17.18358,62.00775,51.42018,54.16997,3.45925,2.03821,62.96511,1.70536,2.45852,0.52827,0.2108,21.04,22.66,30.4
