GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN,SQIN,SQIN,SQIN,SSTG,SSTG,SSTG
2025-12-17 18:00:00,1.54938,10.87728,9.7877,10.08797,0.14581,0.03363,10.8976,0.0164,0.03112,0.06399,0.00037,5.93,16.01,17.3
2025-12-17 19:00:00,1.54938,10.7891,9.84029,10.13585,0.15169,0.03363,10.90564,0.01662,0.03571,0.07284,0.00037,5.9,16.01,17.29001
2025-12-17 20:00:00,1.54938,10.96573,9.89295,10.16784,0.15781,0.03363,10.92196,0.01681,0.03821,0.07207,0.00037,5.96,16.01,17.31
2025-12-17 21:00:00,1.54938,11.62257,9.91053,10.24806,0.16401,0.03363,10.95922,0.01699,0.03908,0.06552,0.00037,6.18,16.01,17.31999
2025-12-17 22:00:00,1.54938,12.74087,9.96331,10.34477,0.17645,0.03363,11.01793,0.01715,0.03867,0.05551,0.00037,6.55,16.01,17.31999
2025-12-17 23:00:00,1.54938,13.8757,10.01618,10.36094,0.22751,0.03363,11.09022,0.0173,0.03729,0.04342,0.00038,6.92,16.01,17.31999
2025-12-18 00:00:00,1.54938,14.82086,10.03382,10.37713,0.24047,0.03363,11.1681,0.01743,0.03513,0.03009,0.00038,7.22,16.01,17.37002
2025-12-18 01:00:00,1.54938,15.07663,10.05146,10.40953,0.24861,0.03432,11.23904,0.01754,0.03276,0.01897,0.00039,7.3,16.01,17.37002
2025-12-18 02:00:00,1.54938,14.789,10.10447,10.42575,0.25139,0.03432,11.29679,0.01764,0.03058,0.01214,0.0004,7.21,16.01,17.37002
2025-12-18 03:00:00,1.54938,14.37703,10.15755,10.44198,0.25139,0.03432,11.34432,0.01772,0.02855,0.00789,0.00042,7.08,16.01,17.37002
2025-12-18 04:00:00,1.54938,13.96922,10.17526,10.47451,0.24047,0.03503,11.39046,0.01779,0.02664,0.00518,0.00044,6.95,16.01,17.35999
2025-12-18 05:00:00,1.54938,13.50388,10.17526,10.47451,0.2326,0.03575,11.43363,0.01784,0.02482,0.00341,0.00046,6.8,16.01,17.35999
2025-12-18 06:00:00,1.54938,12.95292,10.17526,10.49078,0.2326,0.03648,11.46803,0.01788,0.02307,0.00219,0.00048,6.62,16.01,17.35999
2025-12-18 07:00:00,1.54938,12.41018,10.17526,10.50707,0.2326,0.03723,11.49949,0.0179,0.0215,0.00138,0.0005,6.44,16.01,17.35
2025-12-18 08:00:00,1.54938,11.86498,10.15755,10.50707,0.2326,0.03873,11.53641,0.0179,0.0202,0.00089,0.00052,6.26,16.01,17.35
2025-12-18 09:00:00,1.54938,11.32222,10.12215,10.52338,0.22751,0.03948,11.57453,0.01787,0.0191,0.0006,0.00053,6.08,16.01,17.35
2025-12-18 10:00:00,1.54938,10.84786,10.12215,10.52338,0.2201,0.04024,11.60408,0.01783,0.01816,0.00042,0.00054,5.92,16.01,17.35
2025-12-18 11:00:00,1.54938,10.58656,10.08679,10.52338,0.21531,0.04102,11.62256,0.01776,0.01735,0.00032,0.00054,5.83,16.01,17.35
2025-12-18 12:00:00,1.54938,10.67249,10.06912,10.52338,0.21061,0.04181,11.63326,0.01768,0.01663,0.00025,0.00053,5.86,16.01,17.35
2025-12-18 13:00:00,1.54938,11.08408,10.05146,10.50707,0.2036,0.04181,11.63705,0.01758,0.01595,0.00022,0.00052,6,16.01,17.35
2025-12-18 14:00:00,1.54938,11.5924,10.01618,10.50707,0.19418,0.04262,11.63094,0.01747,0.01529,0.00019,0.00051,6.17,16.01,17.35
2025-12-18 15:00:00,1.54938,11.98689,10.05146,10.52338,0.1919,0.04344,11.61874,0.01736,0.01462,0.00018,0.0005,6.3,16.01,17.35
2025-12-18 16:00:00,1.54938,12.10927,10.12215,10.57239,0.19418,0.04344,11.60418,0.01724,0.01396,0.00017,0.0005,6.34,16.01,17.35
