GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2026-01-24 12:00:00,1.58946,0,0.04924,0.07876,0.015,0.005,0.007,0.007,0.02,0.20894,0.43908,1.57202,0.0078,0.8611,1.58821,0.00093,0.00541,0.00659,0,-0.00235,0.00001,1.67419,0.53406,0.13916,0.25682,0.015,1.24326,0.32345,0.07343,0.17967,0.27003,0.79726,0.30703,0.28547,0.00195,2.46756,0.03287,0.8611,0.32345,0.30703,0.28547,1.58821,1.66992,1.67419,2.16499,2.46756,0.21496,0.58869
2026-01-24 13:00:00,1.51599,0,0.04929,0.07876,0.015,0.005,0.007,0.007,0.02,0.21141,0.44281,1.57257,0.0078,0.8671,1.59223,0.00093,0.0054,0.0065,0,0,0.00001,1.67419,0.57249,0.15791,0.24178,0.015,1.26606,0.32345,0.07356,0.16122,0.27003,0.78556,0.30703,0.28547,0.00195,2.4596,0.03278,0.8671,0.32345,0.30703,0.28547,1.59223,1.66542,1.67419,2.16004,2.4596,0.2146,0.5861
2026-01-24 14:00:00,1.44252,0,0.04929,0.07067,0.015,0.005,0.007,0.007,0.02,0.20649,0.43537,1.57177,0.0078,0.8641,1.58821,0.00093,0.00539,0.0065,0,0.00059,0.00001,1.66419,0.55295,0.14813,0.29331,0.014,1.28886,0.32345,0.07142,0.17908,0.26803,0.77393,0.31103,0.28393,0.00195,2.44372,0.03268,0.8641,0.32345,0.31103,0.28393,1.58821,1.66542,1.66419,2.15508,2.44372,0.21423,0.58601
2026-01-24 15:00:00,1.46691,0,0.05621,0.06967,0.015,0.005,0.007,0.007,0.02,0.20649,0.43537,1.62184,0.0078,0.8611,1.58821,0.00093,0.00539,0.00648,0,0.0053,0.00001,1.66018,0.34044,0.1191,0.25424,0.014,1.31166,0.32597,0.07175,0.17908,0.26303,0.76224,0.30703,0.2824,0.00195,2.43579,0.03259,0.8611,0.32597,0.30703,0.2824,1.58821,1.66091,1.66018,2.1501,2.43579,0.21358,0.58591
2026-01-24 16:00:00,1.46679,0,0.04915,0.05959,0.015,0.005,0.007,0.007,0.02,0.19841,0.43537,1.67252,0.0078,0.8531,1.58018,0.00101,0.00538,0.0064,0,0.00707,0.00001,1.65518,0.24366,0.09979,0.12698,0.015,1.32583,0.32345,0.07109,0.16125,0.27003,0.75021,0.30703,0.28088,0.00195,2.42787,0.0325,0.8531,0.32345,0.30703,0.28088,1.58018,1.65641,1.65518,2.1451,2.42787,0.21212,0.5858
2026-01-24 17:00:00,1.3688,0,0.04918,0.04142,0.015,0.005,0.007,0.007,0.02,0.19575,0.43168,1.62189,0.0078,0.8531,1.57617,0.00101,0.00537,0.00639,0,0.00707,0.00001,1.65018,0.39759,0.09944,0.19168,0.014,1.34,0.32345,0.06929,0.10095,0.26303,0.73806,0.30703,0.27936,0.00195,2.40419,0.0324,0.8531,0.32345,0.30703,0.27936,1.57617,1.65641,1.65018,2.14011,2.40419,0.21027,0.58568
2026-01-24 18:00:00,1.22187,0,0.05621,0.03234,0.015,0.005,0.007,0.007,0.01848,0.1931,0.42434,1.67132,0.0078,0.84709,1.58018,0.00101,0.00536,0.00638,0,0.00589,0.00001,1.65518,0.39757,0.1269,0.34132,0.014,1.35418,0.32345,0.06653,0.10095,0.26603,0.72622,0.30703,0.27936,0.00215,2.38846,0.03231,0.84709,0.32345,0.30703,0.27936,1.58018,1.65192,1.65518,2.13519,2.38846,0.20884,0.58555
2026-01-24 19:00:00,1.09957,0,0.05621,0.03234,0.015,0.005,0.007,0.007,0.01848,0.1931,0.42069,1.72018,0.00808,0.83909,1.57617,0.00101,0.00535,0.00637,0,0.00353,0.00001,1.64618,0.30128,0.15483,0.30085,0.014,1.36835,0.32345,0.06835,0.15015,0.26603,0.73304,0.30703,0.27936,0.00236,2.38061,0.03222,0.83909,0.32345,0.30703,0.27936,1.57617,1.64743,1.64618,2.13029,2.38061,0.20767,0.5854
2026-01-24 20:00:00,0.94556,0,0.04923,0.04142,0.015,0.005,0.007,0.007,0.01848,0.1931,0.41344,1.67001,0.00808,0.83009,1.57216,0.00101,0.00534,0.00637,0,-0.00591,0.00001,1.65018,0.30148,0.13557,0.1421,0.013,1.38252,0.32345,0.0669,0.15012,0.26303,0.73997,0.30703,0.27785,0.00215,2.37277,0.03213,0.83009,0.32345,0.30703,0.27785,1.57216,1.64295,1.65018,2.12536,2.37277,0.2069,0.58523
2026-01-24 21:00:00,0.74749,0,0.04217,0.05151,0.015,0.005,0.007,0.007,0.01848,0.2011,0.41706,1.61985,0.00808,0.82409,1.56415,0.00101,0.00533,0.00636,0,-0.01419,0.00001,1.64118,0.43688,0.13567,0.11651,0.013,1.39669,0.32345,0.07118,0.11381,0.26103,0.74665,0.30703,0.27785,0.00215,2.38061,0.03204,0.82409,0.32345,0.30703,0.27785,1.56415,1.64295,1.64118,2.12047,2.38061,0.20578,0.58504
2026-01-24 22:00:00,0.56407,0,0.04208,0.06159,0.015,0.005,0.007,0.007,0.01848,0.19841,0.41344,1.41647,0.00808,0.81609,1.56015,0.0011,0.00532,0.00635,0,0,0.00001,1.63718,0.57221,0.16367,0.29515,0.013,1.40657,0.32345,0.06871,0.10581,0.25903,0.75276,0.30703,0.27785,0.00215,2.36494,0.03194,0.81609,0.32345,0.30703,0.27785,1.56015,1.63848,1.63718,2.11564,2.36494,0.20375,0.58483
2026-01-24 23:00:00,0.43244,0,0.04211,0.07876,0.015,0.005,0.007,0.007,0.01848,0.20894,0.40626,1.11203,0.00808,0.80809,1.55616,0.0011,0.00531,0.00634,0,0,0.00001,1.63718,0.4181,0.18152,0.2723,0.014,1.41646,0.32345,0.07179,0.15195,0.26103,0.75858,0.30703,0.27634,0.00195,2.36494,0.03185,0.80809,0.32345,0.30703,0.27634,1.55616,1.62955,1.63718,2.11086,2.36494,0.20133,0.58458
