GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2026-02-15 12:00:00,1.19965,0,0.05347,0.02625,0.013,0.002,0.004,0.005,0.00665,0.16409,0.35109,0.87181,0.00677,0.65607,1.16489,0.00032,0.00228,0.00274,0,0.00621,0.00001,1.21013,0.52663,0.11881,0.24505,0.004,1.27613,1.28877,0.05349,0.07912,0.20002,0.64667,0.26303,0.26295,0.0011,2.85404,0.00954,0.65607,1.28877,0.26303,0.26295,1.16489,1.15251,1.21013,2.40144,2.85404,0.17962,0.55488
2026-02-15 13:00:00,1.15015,0,0.03849,0.03434,0.013,0.002,0.004,0.005,0.00601,0.16409,0.34778,0.58558,0.00677,0.65607,1.16489,0.00032,0.00228,0.00274,0,0.01836,0.00001,1.21514,0.56122,0.12753,0.21317,0.004,1.40518,1.29238,0.05285,0.05207,0.20002,0.5552,0.26303,0.26149,0.0011,2.85404,0.00952,0.65607,1.29238,0.26303,0.26149,1.16489,1.15251,1.21514,2.40339,2.85404,0.18055,0.25311
2026-02-15 14:00:00,1.19965,0,0.03849,0.02525,0.013,0.002,0.004,0.005,0.00601,0.1615,0.34448,0.52927,0.007,0.65607,1.16489,0.00032,0.00228,0.00273,0,0.0133,0.00001,1.21514,0.53491,0.12028,0.08452,0.004,1.53424,1.29598,0.05284,0.06502,0.20002,0.46354,0.26303,0.26149,0.0011,2.85404,0.00951,0.65607,1.29598,0.26303,0.26149,1.16489,1.15251,1.21514,2.40531,2.85404,0.1813,0.28398
2026-02-15 15:00:00,1.24916,0,0.03846,0.01617,0.013,0.002,0.004,0.005,0.00601,0.15893,0.34448,0.52936,0.007,0.65607,1.16849,0.00032,0.00227,0.00269,0,0.00315,0.00001,1.21514,0.43076,0.12172,0.10041,0.004,1.66329,1.29238,0.05247,0.08718,0.20202,0.3715,0.26303,0.26003,0.0011,2.85404,0.00949,0.65607,1.29238,0.26303,0.26003,1.16849,1.15251,1.21514,2.40708,2.85404,0.18165,0.31485
2026-02-15 16:00:00,1.23238,0,0.02345,0.02425,0.013,0.002,0.004,0.005,0.00601,0.15893,0.34448,0.64344,0.007,0.65307,1.16489,0.00032,0.00227,0.00268,0,-0.00701,0.00001,1.21914,0.40298,0.12171,0.23301,0.004,1.81508,1.29598,0.05282,0.09887,0.20002,0.27907,0.26303,0.26003,0.0011,2.85404,0.00947,0.65307,1.29598,0.26303,0.26003,1.16489,1.15251,1.21914,2.40886,2.85404,0.18162,0.34571
2026-02-15 17:00:00,1.16641,0,0.02345,0.03234,0.012,0.002,0.004,0.005,0.00601,0.15893,0.3412,0.75801,0.00726,0.65607,1.16489,0.00036,0.00227,0.00267,0,-0.0136,0.00001,1.21914,0.43382,0.10321,0.23265,0.004,1.96687,1.29238,0.05074,0.10934,0.19902,0.18639,0.26303,0.25852,0.0011,2.83711,0.00946,0.65607,1.29238,0.26303,0.25852,1.16489,1.15251,1.21914,2.41073,2.83711,0.18135,0.37658
2026-02-15 18:00:00,1.10043,0,0.03096,0.04142,0.012,0.002,0.005,0.005,0.00601,0.15639,0.33794,0.98729,0.00726,0.65607,1.16489,0.00036,0.00227,0.00267,0,-0.01878,0.00001,1.21914,0.4068,0.08473,0.12967,0.005,2.11866,1.29238,0.05071,0.13336,0.19802,0.09299,0.26003,0.25702,0.0011,2.84557,0.00944,0.65607,1.29238,0.26003,0.25702,1.16489,1.15251,1.21914,2.4125,2.84557,0.18035,0.40745
2026-02-15 19:00:00,1.00112,0,0.03846,0.04242,0.012,0.002,0.005,0.005,0.00543,0.15639,0.33794,1.389,0.007,0.65607,1.16489,0.00036,0.00226,0.00263,0,-0.02608,0.00001,1.21914,0.40292,0.11199,0.11595,0.005,2.27045,1.29238,0.05033,0.14074,0.19702,0.15508,0.26303,0.25702,0.0011,2.82866,0.00942,0.65607,1.29238,0.26303,0.25702,1.16489,1.15251,1.21914,2.41421,2.82866,0.17895,0.43832
2026-02-15 20:00:00,0.85232,0,0.03849,0.04242,0.012,0.002,0.005,0.005,0.00601,0.15387,0.33469,1.44664,0.007,0.65607,1.16489,0.00036,0.00226,0.00266,0,-0.02831,0.00001,1.21914,0.36423,0.14798,0.17869,0.005,2.42224,1.29598,0.05102,0.11797,0.19602,0.21751,0.26303,0.25553,0.0011,2.83711,0.00941,0.65607,1.29598,0.26303,0.25553,1.16489,1.15251,1.21914,2.4158,2.83711,0.17789,0.46919
2026-02-15 21:00:00,0.70394,0,0.03102,0.04242,0.012,0.002,0.005,0.005,0.00543,0.15119,0.33794,1.39032,0.007,0.65307,1.16489,0.00036,0.00226,0.00262,0,-0.02546,0.00001,1.21914,0.3254,0.15633,0.2238,0.004,2.57403,1.29238,0.05143,0.08409,0.19602,0.2801,0.26303,0.25553,0.0011,2.83711,0.00939,0.65307,1.29238,0.26303,0.25553,1.16489,1.15251,1.21914,2.41725,2.83711,0.17699,0.50006
