GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2025-12-24 12:00:00,1.88345,0.0011,0.04797,0,0.002,0.001,0.002,0.004,0.02,0.12741,0.26433,0.88059,0.01436,0.12801,0.66445,0.00001,0,0.00001,0,0.06454,0.00001,0.69508,1.21505,0.53372,1.59447,0.001,5.74298,4.68898,0.09791,0.73147,0.30003,2.22371,0.22503,0.18951,0,5.85948,0.05439,0.12801,4.68898,0.22503,0.18951,0.66445,0.68432,0.69508,5.72241,5.85948,0.90506,0.88704
2025-12-24 13:00:00,2.07004,0.00116,0.05665,0,0.00246,0.001,0.002,0.004,0.02116,0.14797,0.27597,1.20063,0.01436,0.12801,0.66445,0.00001,0,0.00001,0,0.02931,0.00001,0.69508,1.49419,0.63757,1.86063,0.001,5.90113,4.68299,0.10079,0.90192,0.32504,2.74264,0.22503,0.18711,0,5.85948,0.06272,0.12801,4.68299,0.22503,0.18711,0.66445,0.68737,0.69508,5.70345,5.85948,1.03889,1.35286
2025-12-24 14:00:00,2.69348,0.00125,0.06101,0,0.003,0.001,0.002,0.004,0.02116,0.15892,0.30926,1.1097,0.014,0.12801,0.66748,0.00001,0,0.00001,0,0.02051,0.00001,0.69808,1.77313,0.8155,2.36226,0.002,6.05929,4.66505,0.14634,1.05863,0.38704,3.25437,0.22803,0.18592,0,5.85948,0.07106,0.12801,4.66505,0.22803,0.18592,0.66748,0.68737,0.69808,5.68528,5.85948,1.14997,2.274
2025-12-24 15:00:00,3.43662,0.00134,0.06975,0,0.00296,0.001,0.002,0.004,0.02116,0.17198,0.35109,1.0645,0.014,0.12801,0.67356,0.00001,0,0.00001,0,0.0352,0.00001,0.71508,2.18322,1.09309,2.69663,0.01483,6.21744,4.71804,0.23687,1.14918,0.66207,3.82427,0.23203,0.21186,0,5.85948,0.07939,0.12801,4.71804,0.23203,0.21186,0.67356,0.69963,0.71508,5.66796,5.85948,1.32943,2.58105
2025-12-24 16:00:00,4.11257,0.00146,0.0741,0,0.00296,0.001,0.002,0.005,0.02116,0.18399,0.40985,0.79147,0.014,0.12901,0.6766,0,0,0.00001,0,0.0264,0.00001,0.71108,2.55532,1.40203,2.8646,0.015,6.69905,4.76119,0.38398,1.22599,1.41816,4.54289,0.23203,0.21838,0,5.84859,0.08772,0.12901,4.76119,0.23203,0.21838,0.6766,0.7027,0.71108,5.65127,5.84859,1.69976,2.73457
2025-12-24 17:00:00,5.03749,0.00173,0.06101,0,0.003,0.001,0.002,0.005,0.02116,0.19988,0.5046,1.11262,0.01436,0.13101,0.6766,0,0,0.00001,0,0,0.00001,0.72508,2.77877,1.60152,2.91477,0.009,7.18066,4.74912,0.4451,1.25907,1.93922,5.33854,0.23903,0.21058,0,5.82682,0.09606,0.13101,4.74912,0.23903,0.21058,0.6766,0.70579,0.72508,5.63538,5.82682,2.1584,2.82668
2025-12-24 18:00:00,5.83796,0.00235,0.04799,0,0.003,0.001,0.002,0.005,0.02116,0.21295,0.60933,1.24996,0.01436,0.13301,0.67965,0.00001,0,0.00001,0,0.00291,0.00001,0.72508,3.01978,1.80979,3.09863,0.00751,7.66227,4.71298,0.39785,1.21277,2.45527,6.07144,0.24203,0.20677,0,5.81594,0.10439,0.13301,4.71298,0.24203,0.20677,0.67965,0.70888,0.72508,5.62188,5.81594,2.51449,2.88809
2025-12-24 19:00:00,6.01562,0.00352,0.03948,0,0.003,0.001,0.002,0.005,0.02116,0.22707,0.70503,0.79326,0.01436,0.13401,0.6827,0.00001,0,0.00001,0,0.0088,0.00001,0.73508,3.09435,1.90194,3.25074,0.006,8.14388,4.68898,0.30543,1.08243,3.17635,6.64999,0.24903,0.20677,0,5.79422,0.20719,0.13401,4.68898,0.24903,0.20677,0.6827,0.71197,0.73508,5.6112,5.79422,2.73805,2.93196
2025-12-24 20:00:00,6.00576,0.00512,0.03967,0,0.003,0.001,0.002,0.005,0.02116,0.29634,0.7977,1.0678,0.01436,0.13401,0.68576,0.00001,0,0.00001,0,0.01466,0.00001,0.73808,3.15218,1.9151,2.98428,0.009,8.62549,4.66507,0.24572,0.95095,3.68241,7.12661,0.26003,0.21186,0,5.77253,0.30998,0.13401,4.66507,0.26003,0.21186,0.68576,0.71197,0.73808,5.60135,5.77253,2.80193,2.96486
