GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2026-03-25 12:00:00,7.52272,0.00407,0.06009,0.04034,0.012,0.003,0.007,0.01,0.07005,1.57884,2.57749,3.58842,0.00235,0.23503,1.14335,0.0006,0.00298,0.00376,0,-0.01577,0.00001,1.10312,3.55147,0.46664,1.19234,0.008,6.73862,0.78648,0.39329,0.65133,0.56306,2.91351,0.22202,0.18119,0.00192,2.48352,0.01376,0.23503,0.78648,0.22202,0.18119,1.14335,1.16788,1.10312,2.15631,2.48352,0.49036,1.41021
2026-03-25 13:00:00,7.79022,0.00407,0.05029,0.03025,0.012,0.003,0.007,0.01,0.0711,1.57884,2.61404,3.88625,0.00235,0.23503,1.14693,0.0006,0.00298,0.0037,0,-0.02549,0.00001,1.09912,3.45055,0.46644,1.15657,0.008,6.39453,0.78323,0.37569,0.61248,0.55206,2.88889,0.22202,0.18119,0.00172,2.47554,0.01373,0.23503,0.78323,0.22202,0.18119,1.14693,1.17173,1.09912,2.14686,2.47554,0.48936,1.38974
2026-03-25 14:00:00,8.05772,0.00407,0.07001,0.03025,0.012,0.003,0.007,0.01,0.07433,1.52701,2.55932,4.18365,0.00235,0.23103,1.14693,0.0006,0.00297,0.00369,0,-0.04252,0.00001,1.09512,3.33155,0.45757,1.12133,0.009,6.05044,0.77673,0.36421,0.61178,0.53806,2.86374,0.22202,0.18237,0.00172,2.46756,0.01369,0.23103,0.77673,0.22202,0.18237,1.14693,1.17946,1.09512,2.13765,2.46756,0.48754,1.4056
2026-03-25 15:00:00,8.32729,0.00407,0.07978,0.04034,0.012,0.003,0.007,0.01,0.07885,1.51238,2.55024,4.53905,0.00235,0.22202,1.14335,0.00066,0.00297,0.00363,0,-0.04376,0.00001,1.09512,3.2796,0.45762,1.07246,0.009,5.70635,0.77349,0.33886,0.60186,0.53106,2.83735,0.22202,0.18237,0.00214,2.4596,0.01366,0.22202,0.77349,0.22202,0.18237,1.14335,1.18333,1.09512,2.12855,2.4596,0.48392,1.42145
2026-03-25 16:00:00,8.46311,0.00406,0.06992,0.03025,0.012,0.002,0.007,0.01,0.08001,1.47613,2.4605,4.77625,0.00235,0.21702,1.14335,0.00066,0.00296,0.00362,0,-0.03808,0.00001,1.09912,3.25979,0.45777,1.04039,0.009,5.59816,0.76701,0.33131,0.61528,0.51706,2.80719,0.22202,0.18002,0.00214,2.45165,0.01363,0.21702,0.76701,0.22202,0.18002,1.14335,1.18333,1.09912,2.11966,2.45165,0.47512,1.43731
2026-03-25 17:00:00,8.46311,0.00406,0.06009,0.02017,0.012,0.002,0.007,0.01,0.08001,1.4475,2.41624,4.95212,0.00235,0.21202,1.14335,0.00072,0.00296,0.00362,0,-0.0324,0.00001,1.09912,3.21521,0.44901,1.00999,0.01,5.48997,0.76055,0.3238,0.58135,0.52106,2.77531,0.22503,0.18002,0.00214,2.43579,0.01359,0.21202,0.76055,0.22503,0.18002,1.14335,1.18333,1.09912,2.11088,2.43579,0.46377,1.45317
2026-03-25 18:00:00,8.32936,0.00406,0.07007,0.02017,0.012,0.002,0.007,0.01,0.08001,1.39115,2.35495,5.12891,0.00235,0.21202,1.13978,0.00072,0.00295,0.00361,0,-0.02269,0.00001,1.10312,3.09603,0.43936,0.99788,0.01,5.38178,0.75411,0.30858,0.56793,0.51006,2.74553,0.22503,0.18002,0.00214,2.42787,0.01356,0.21202,0.75411,0.22503,0.18002,1.13978,1.17946,1.10312,2.10225,2.42787,0.45502,1.46903
2026-03-25 19:00:00,7.92604,0.00405,0.07013,0.03025,0.012,0.002,0.007,0.01,0.07885,1.35656,2.33759,5.1272,0.00235,0.21202,1.13978,0.00072,0.00294,0.00355,0,-0.01095,0.00001,1.10612,3.06193,0.4297,0.96277,0.01,5.27359,0.74447,0.30279,0.55996,0.49305,2.72435,0.22503,0.1789,0.00238,2.38846,0.01353,0.21202,0.74447,0.22503,0.1789,1.13978,1.17946,1.10612,2.0938,2.38846,0.44856,1.48488
2026-03-25 20:00:00,7.65647,0.00405,0.06024,0.04034,0.012,0.002,0.007,0.01,0.08001,1.33605,2.28588,5.00747,0.00235,0.21202,1.13621,0.00072,0.00294,0.00354,0,-0.00203,0.00001,1.11412,3.1303,0.42976,0.9269,0.01,5.1654,0.73807,0.29607,0.53064,0.49005,2.70555,0.22202,0.1789,0.00238,2.38061,0.0135,0.21202,0.73807,0.22202,0.1789,1.13621,1.17946,1.11412,2.08549,2.38061,0.44524,1.50074
2026-03-25 21:00:00,7.3869,0.00404,0.06027,0.03025,0.013,0.002,0.007,0.01,0.07885,1.28884,2.24325,4.82825,0.00235,0.21202,1.13264,0.00072,0.00294,0.00353,0,-0.00406,0.00001,1.11412,3.16996,0.42038,0.92743,0.01,5.05721,0.73168,0.27801,0.53808,0.48005,2.6863,0.22202,0.1789,0.00262,2.36494,0.01347,0.21202,0.73168,0.22202,0.1789,1.13264,1.17946,1.11412,2.07733,2.36494,0.44121,1.5166
2026-03-25 22:00:00,6.98358,0.00404,0.0701,0.03025,0.013,0.002,0.007,0.01,0.07656,1.2689,2.16752,4.64875,0.00226,0.21602,1.13264,0.00072,0.00293,0.00353,0,-0.00812,0.00001,1.11412,3.07693,0.40184,0.90549,0.01,5.05721,0.72214,0.2679,0.5243,0.48305,2.66619,0.22803,0.17778,0.00262,2.35712,0.01344,0.21602,0.72214,0.22803,0.17778,1.13264,1.17559,1.11412,2.06922,2.35712,0.43593,1.53246
2026-03-25 23:00:00,6.84983,0.00403,0.0799,0.04034,0.013,0.002,0.007,0.01,0.0777,1.24913,2.14258,4.47244,0.00226,0.21702,1.12908,0.00066,0.00292,0.00352,0,-0.00812,0.00001,1.10612,3.0152,0.39262,0.91165,0.009,5.05721,0.71579,0.25428,0.54447,0.47705,2.64603,0.22803,0.17778,0.00289,2.34932,0.01341,0.21702,0.71579,0.22803,0.17778,1.12908,1.17173,1.10612,2.06114,2.34932,0.43046,1.54831
2026-03-26 00:00:00,6.84983,0.00402,0.06989,0.04034,0.013,0.002,0.007,0.01,0.07324,1.21656,2.10953,4.17619,0.00226,0.21702,1.12908,0.00066,0.00292,0.00358,0,-0.00812,0.00001,1.10612,3.03558,0.39262,0.91849,0.009,5.05721,0.70946,0.25127,0.56395,0.46005,2.62672,0.22803,0.1789,0.00238,2.33374,0.01338,0.21702,0.70946,0.22803,0.1789,1.12908,1.17173,1.10612,2.05314,2.33374,0.42605,1.56417
2026-03-26 01:00:00,6.98565,0.00402,0.06983,0.04034,0.013,0.002,0.007,0.01,0.07216,1.24913,2.06047,3.76054,0.00226,0.21702,1.12908,0.00066,0.00292,0.00357,0,-0.01015,0.00001,1.11012,3.07247,0.39262,0.93063,0.009,5.05721,0.69685,0.25099,0.59771,0.47305,2.60629,0.22803,0.17778,0.00238,2.34153,0.01335,0.21702,0.69685,0.22803,0.17778,1.12908,1.16788,1.11012,2.04512,2.34153,0.42317,1.58003
2026-03-26 02:00:00,7.12147,0.00401,0.06992,0.03025,0.013,0.002,0.007,0.01,0.07216,1.28217,2.06861,3.34496,0.00226,0.21902,1.12908,0.00066,0.00291,0.00358,0,-0.01421,0.00001,1.10612,2.97896,0.39252,1.01282,0.009,5.05721,0.69057,0.25187,0.61254,0.45705,2.5869,0.23203,0.17778,0.00238,2.33374,0.01332,0.21902,0.69057,0.23203,0.17778,1.12908,1.16403,1.10612,2.03708,2.33374,0.42173,1.59589
2026-03-26 03:00:00,7.25522,0.004,0.06009,0.03025,0.013,0.002,0.007,0.01,0.0711,1.34287,2.10953,2.98934,0.00226,0.22202,1.12552,0.0006,0.00291,0.00362,0,-0.01218,0.00001,1.09912,2.8772,0.39293,1.09191,0.009,5.05721,0.68118,0.25187,0.59983,0.45705,2.56736,0.23203,0.17778,0.00238,2.31046,0.01329,0.22202,0.68118,0.23203,0.17778,1.12552,1.15634,1.09912,2.02909,2.31046,0.42009,1.61174
2026-03-26 04:00:00,7.42904,0.004,0.06995,0.04034,0.012,0.002,0.007,0.01,0.06156,1.39115,2.16752,2.69401,0.00217,0.22603,1.12908,0.0006,0.00291,0.00363,0,-0.00406,0.00001,1.09512,2.956,0.40288,1.1422,0.009,5.05721,0.67805,0.25402,0.62034,0.45405,2.54747,0.23203,0.17778,0.00238,2.30272,0.01325,0.22603,0.67805,0.23203,0.17778,1.12908,1.15634,1.09512,2.02094,2.30272,0.41793,1.6276
2026-03-26 05:00:00,7.37533,0.00399,0.07987,0.04034,0.012,0.002,0.007,0.01,0.06644,1.4333,2.22631,2.57499,0.00217,0.22803,1.12908,0.0006,0.0029,0.00367,0,0,0.00001,1.08712,3.08562,0.41175,1.18051,0.009,5.05721,0.6687,0.26083,0.62176,0.45405,2.52754,0.23203,0.17778,0.00214,2.295,0.01322,0.22803,0.6687,0.23203,0.17778,1.12908,1.15251,1.08712,2.01263,2.295,0.41569,1.61794
2026-03-26 06:00:00,7.14882,0.00399,0.07993,0.04034,0.012,0.002,0.007,0.01,0.07885,1.50509,2.34626,2.52081,0.00217,0.23103,1.12908,0.00054,0.0029,0.00366,0,-0.00203,0.00001,1.08712,3.16317,0.40278,1.23318,0.009,5.05721,0.6625,0.26495,0.60127,0.46005,2.50791,0.23203,0.17778,0.00214,2.295,0.01319,0.23103,0.6625,0.23203,0.17778,1.12908,1.15251,1.08712,2.00427,2.295,0.41389,1.60829
