GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,FPOC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
2026-05-27 00:00:00,2.4322,13.65084,7.94525,8.96894,0.17536,8.72606,0.03452,10.09085,0.02731,0.02289,0.00045,0,6.84757,16.56937,17.53282
2026-05-27 01:00:00,2.43207,13.56845,7.9791,8.9982,0.17562,8.77136,0.03489,10.13487,0.0273,0.02262,0.00045,0,6.82092,16.5693,17.54502
2026-05-27 02:00:00,2.43169,13.27103,8.01844,9.03204,0.17587,8.8163,0.0355,10.17872,0.0273,0.02236,0.00045,0,6.72425,16.56909,17.55679
2026-05-27 03:00:00,2.43116,12.82086,8.05724,9.06488,0.1761,8.86093,0.03618,10.22226,0.02729,0.02212,0.00045,0,6.57645,16.56879,17.56889
2026-05-27 04:00:00,2.4306,12.35849,8.09533,9.09665,0.1763,8.9053,0.0368,10.26541,0.02728,0.0219,0.00045,0,6.42271,16.56848,17.58239
2026-05-27 05:00:00,2.43,11.81987,8.13263,9.12738,0.17647,8.94941,0.03731,10.30813,0.02727,0.02169,0.00045,0,6.24516,16.56815,17.5981
2026-05-27 06:00:00,2.42954,11.36825,8.16918,9.15707,0.17659,8.9932,0.03763,10.34955,0.02726,0.02148,0.00045,0,6.09539,16.56789,17.61693
2026-05-27 07:00:00,2.42938,11.25649,8.20377,9.18587,0.17667,9.03657,0.03763,10.38964,0.02725,0.0213,0.00045,0,6.05798,16.5678,17.63907
2026-05-27 08:00:00,2.42987,11.77815,8.23731,9.21402,0.1767,9.07929,0.0373,10.42945,0.02725,0.02114,0.00045,0,6.23142,16.56807,17.66375
2026-05-27 09:00:00,2.43097,12.86144,8.27016,9.24164,0.17667,9.12115,0.03682,10.46919,0.02724,0.02101,0.00045,0,6.58985,16.56869,17.68976
2026-05-27 10:00:00,2.43221,14.02862,8.30263,9.26925,0.1766,9.16226,0.03635,10.50858,0.02723,0.02089,0.00045,0,6.96902,16.56937,17.71606
2026-05-27 11:00:00,2.43323,15.02152,8.33529,9.29756,0.17649,9.20285,0.03593,10.54746,0.02722,0.02079,0.00045,0,7.2828,16.56994,17.74197
2026-05-27 12:00:00,2.43363,15.42501,8.36844,9.32702,0.17637,9.24301,0.03561,10.58556,0.02721,0.0207,0.00045,0,7.40974,16.57016,17.76704
2026-05-27 13:00:00,2.43344,15.28654,8.40216,9.35779,0.17622,9.2827,0.03542,10.6226,0.0272,0.02062,0.00045,0,7.3653,16.57006,17.79093
2026-05-27 14:00:00,2.43292,14.83345,8.43633,9.3897,0.17605,9.32182,0.03537,10.65854,0.02719,0.02053,0.00045,0,7.22395,16.56977,17.81349
2026-05-27 15:00:00,2.43217,14.17279,8.47071,9.42222,0.17585,9.36019,0.03542,10.69355,0.02719,0.02045,0.00045,0,7.01506,16.56935,17.83473
2026-05-27 16:00:00,2.4313,13.41116,8.5052,9.4549,0.17564,9.39769,0.03548,10.72788,0.02718,0.02037,0.00045,0,6.7699,16.56887,17.85646
2026-05-27 17:00:00,2.43048,12.70423,8.53952,9.48737,0.17543,9.43429,0.03554,10.76181,0.02717,0.02028,0.00045,0,6.53786,16.56841,17.87725
2026-05-27 18:00:00,2.4295,11.8193,8.57359,9.51932,0.17522,9.47007,0.03556,10.79568,0.02716,0.0202,0.00045,0,6.24497,16.56787,17.89633
2026-05-27 19:00:00,2.42901,11.34466,8.60718,9.5505,0.175,9.50519,0.03551,10.82967,0.02715,0.02012,0.00045,0,6.08751,16.56759,17.91392
2026-05-27 20:00:00,2.42886,11.23685,8.64021,9.58076,0.17483,9.53985,0.03536,10.86389,0.02714,0.02006,0.00045,0,6.05139,16.56751,17.92992
2026-05-27 21:00:00,2.42912,11.52635,8.67258,9.6099,0.17467,9.57428,0.03517,10.89831,0.02713,0.02001,0.00045,0,6.14807,16.56766,17.94444
2026-05-27 22:00:00,2.43011,12.53008,8.70417,9.63787,0.17453,9.60864,0.03498,10.93285,0.02712,0.01996,0.00045,0,6.48,16.56821,17.95759
2026-05-27 23:00:00,2.43106,13.43595,8.73494,9.66461,0.1744,9.64305,0.03481,10.9674,0.02711,0.01992,0.00045,0,6.77795,16.56874,17.96947
2026-05-28 00:00:00,2.43184,14.17462,8.76483,9.6901,0.17432,9.67752,0.03467,11.00183,0.02711,0.01989,0.00045,0,7.01564,16.56917,17.9802
2026-05-28 01:00:00,2.4321,14.46949,8.7869,9.70792,0.17428,9.71205,0.03456,11.03799,0.0271,0.01985,0.00045,0,7.10929,16.56931,17.98988
2026-05-28 02:00:00,2.43194,14.35821,8.81491,9.73084,0.17431,9.74672,0.03446,11.07509,0.02709,0.01983,0.00045,0,7.07403,16.56922,17.9985
2026-05-28 03:00:00,2.43152,13.99859,8.84192,9.7525,0.1744,9.78189,0.03439,11.11023,0.02708,0.0198,0.00045,0,6.95941,16.56899,18.00575
2026-05-28 04:00:00,2.43094,13.50102,8.868,9.77296,0.17452,9.8176,0.03434,11.14391,0.02707,0.01978,0.00045,0,6.79907,16.56867,18.0124
2026-05-28 05:00:00,2.4304,13.04589,8.8931,9.79224,0.17466,9.85323,0.03429,11.17637,0.02706,0.01977,0.00045,0,6.65056,16.56837,18.01792
2026-05-28 06:00:00,2.42981,12.54328,8.91722,9.8104,0.17476,9.88818,0.03426,11.20674,0.02705,0.01975,0.00045,0,6.4844,16.56804,18.02246
2026-05-28 07:00:00,2.43026,12.35767,8.94039,9.82746,0.17481,9.92213,0.03424,11.23525,0.02704,0.01992,0.00115,0,6.42244,16.56829,18.02638
