GMT,SAMC1,SACC1,VONC1,FMWC1,DRMC1,RCVC1,SACC1,FMWC1L,SACC1L,SAMC1L,NCOC1L,SACC1,SAMC1,NCOC1
,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN,SQIN,SQIN,SQIN,SSTG,SSTG,SSTG
2026-03-18 18:00:00,2.99846,23.43512,19.87144,18.45015,0.45905,0.02302,23.45599,0.09019,0.04197,0.00075,0.001,9.9,16.91,21.75
2026-03-18 19:00:00,2.96471,23.23708,19.80667,18.39791,0.45119,0.0224,23.36283,0.09004,0.04189,0.00075,0.00099,9.84,16.89,21.71
2026-03-18 20:00:00,2.96471,22.94091,19.76352,18.38051,0.44731,0.0224,23.2843,0.08988,0.04182,0.00075,0.00099,9.75,16.89,21.68
2026-03-18 21:00:00,2.96471,22.67856,19.69884,18.31098,0.44346,0.0224,23.21862,0.08973,0.04174,0.00075,0.00098,9.67,16.89,21.65
2026-03-18 22:00:00,2.96471,22.41706,19.61272,18.29362,0.44346,0.0218,23.15034,0.08958,0.04166,0.00075,0.00098,9.59,16.89,21.62
2026-03-18 23:00:00,2.98154,22.28664,19.50521,18.22423,0.43586,0.0218,23.07629,0.08943,0.04159,0.00075,0.00098,9.55,16.9,21.6
2026-03-19 00:00:00,2.99846,22.31923,19.44079,18.15495,0.44346,0.0218,23.00241,0.08928,0.04151,0.00075,0.00097,9.56,16.91,21.57
2026-03-19 01:00:00,2.98154,22.5804,19.37644,18.10308,0.43211,0.0218,22.93578,0.08913,0.04144,0.00075,0.00096,9.64,16.9,21.55
2026-03-19 02:00:00,2.99846,22.84243,19.26932,18.03401,0.43211,0.0218,22.87651,0.08898,0.04136,0.00075,0.00096,9.72,16.91,21.54
2026-03-19 03:00:00,2.99846,23.03952,19.22652,17.98009,0.43964,0.0218,22.81527,0.08883,0.04129,0.00075,0.00095,9.78,16.91,21.53001
2026-03-19 04:00:00,2.99846,23.03952,19.18375,17.96213,0.42839,0.0218,22.73901,0.08868,0.04122,0.00075,0.00094,9.78,16.91,21.51
2026-03-19 05:00:00,2.99846,22.90807,19.141,17.90832,0.42105,0.0218,22.65021,0.08853,0.04114,0.00074,0.00094,9.74,16.91,21.51
2026-03-19 06:00:00,2.98154,22.71131,19.07695,17.89039,0.4247,0.0218,22.56645,0.08838,0.04107,0.00074,0.00094,9.68,16.9,21.49001
2026-03-19 07:00:00,2.99846,22.41706,19.01295,17.83667,0.43586,0.0218,22.4892,0.08824,0.041,0.00074,0.00093,9.59,16.91,21.48001
2026-03-19 08:00:00,2.99846,22.12392,18.97032,17.78302,0.4247,0.0218,22.40727,0.08809,0.04093,0.00074,0.00092,9.5,16.91,21.47
2026-03-19 09:00:00,2.99846,21.83186,18.92772,17.76516,0.42105,0.0224,22.32893,0.08794,0.04086,0.00074,0.00092,9.41,16.91,21.47
2026-03-19 10:00:00,2.98154,21.53889,18.90642,17.72945,0.42839,0.0224,22.25591,0.0878,0.04079,0.00074,0.00091,9.32,16.9,21.47
2026-03-19 11:00:00,2.98154,21.37572,18.8426,17.69378,0.4247,0.0224,22.18263,0.08765,0.04072,0.00074,0.0009,9.27,16.9,21.49001
2026-03-19 12:00:00,2.9313,21.31055,18.80008,17.64034,0.4247,0.0218,22.10002,0.0875,0.04065,0.00074,0.0009,9.25,16.87,21.51
2026-03-19 13:00:00,2.88181,21.53889,18.7576,17.62253,0.42839,0.0218,22.01008,0.08736,0.04058,0.00074,0.0009,9.32,16.84,21.52001
2026-03-19 14:00:00,2.83307,21.83186,18.71514,17.56919,0.43211,0.0218,21.92976,0.08721,0.04052,0.00074,0.00089,9.41,16.81,21.54
2026-03-19 15:00:00,2.81699,22.15644,18.71514,17.58696,0.43964,0.0218,21.86203,0.08707,0.04045,0.00074,0.00089,9.51,16.8,21.55
2026-03-19 16:00:00,2.801,22.28664,18.7576,17.55141,0.44731,0.0218,21.80263,0.08692,0.04038,0.00074,0.00088,9.55,16.79,21.54
2026-03-19 17:00:00,2.801,22.28664,18.73698,17.4627,0.44731,0.02121,21.7406,0.08678,0.04031,0.00074,0.00087,9.55,16.79,21.56
2026-03-19 18:00:00,2.801,22.18897,18.71514,17.4627,0.44346,0.02121,21.67689,0.08664,0.04024,0.00074,0.00087,9.52,16.79,21.56
2026-03-19 19:00:00,2.801,21.96153,18.69392,17.4627,0.43586,0.02063,21.61833,0.08649,0.04017,0.00074,0.00086,9.45,16.79,21.56
2026-03-19 20:00:00,2.801,21.70242,18.71514,17.44499,0.43964,0.02007,21.5677,0.08635,0.0401,0.00074,0.00086,9.37,16.79,21.55
2026-03-19 21:00:00,2.78508,21.53889,18.69392,17.42728,0.43586,0.02007,21.54006,0.08621,0.04003,0.00074,0.00086,9.32,16.78,21.56
2026-03-19 22:00:00,2.78508,21.24545,18.67271,17.44499,0.43586,0.01953,21.53706,0.08607,0.03996,0.00073,0.00085,9.23,16.78,21.55
2026-03-19 23:00:00,2.78508,20.98561,18.65151,17.37421,0.42105,0.01953,21.53133,0.08593,0.0399,0.00073,0.00085,9.15,16.78,21.54
2026-03-20 00:00:00,2.78508,20.95319,18.60912,17.35653,0.4247,0.019,21.51131,0.08579,0.03983,0.00073,0.00084,9.14,16.78,21.55
2026-03-20 01:00:00,2.78508,21.05048,18.58794,17.33886,0.41741,0.019,21.49177,0.08564,0.03976,0.00073,0.00083,9.17,16.78,21.53001
2026-03-20 02:00:00,2.78508,21.34313,18.52443,17.3212,0.4247,0.019,21.48206,0.08551,0.0397,0.00073,0.00083,9.26,16.78,21.53001
2026-03-20 03:00:00,2.78508,21.63696,18.50328,17.2859,0.42105,0.019,21.47107,0.08537,0.03963,0.00073,0.00082,9.35,16.78,21.51
2026-03-20 04:00:00,2.78508,21.83186,18.43985,17.23303,0.41741,0.019,21.45086,0.08523,0.03957,0.00073,0.00082,9.41,16.78,21.5
