GMT,FRAC1,LTDC1,HIDC1,BHNC1,MPAC1,OWCC1,BNCC1,BCKC1,MEEC1,HPIC1,POHC1,EXQC1,DSNC1,STVC1,NWMC1,LGCC1,WARC1,LGAC1,PNEC1,LBDC1,OREC1,PATC1,HETC1,LNRC1,CHVC1F,DCMC1,NDPC1,MDSC1,NDVC1,NSWC1,AVYC1,NMSC1,OBBC1,RIPC1,PTTC1,VNSC1,KNFC1L,STVC1,MDSC1,OBBC1,RIPC1,NWMC1,CRDC1,PATC1,MZRC1,VNSC1,AVYC1L,NDPC1L
,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,QINE,SQIN,SQIN
2026-01-07 18:00:00,3.4135,0.00777,0.20482,0.20594,0.012,0.011,0.04501,0.06001,0.25107,0.26314,0.60495,2.18611,0.03256,0.82709,2.35842,0.00433,0.01061,0.01569,0.00143,0.01419,0.02333,2.15724,0.80514,0.36189,0.49597,0.46605,3.16128,0.93686,0.08921,0.21519,0.52406,2.68726,0.27803,0.43904,0.00855,4.57406,0.12456,0.82709,0.93686,0.27803,0.43904,2.35842,2.44817,2.15724,3.70467,4.57406,0.42086,1.50365
2026-01-07 19:00:00,3.45603,0.00742,0.19845,0.19785,0.021,0.01,0.044,0.05901,0.24903,0.25733,0.59191,2.19459,0.032,0.82209,2.36304,0.00433,0.01059,0.01544,0.00143,0.01419,0.02212,2.16224,0.76713,0.36963,0.58298,0.45505,3.21968,0.91393,0.09062,0.21747,0.52406,2.6559,0.27403,0.43298,0.00855,4.50552,0.12341,0.82209,0.91393,0.27403,0.43298,2.36304,2.45351,2.16224,3.68137,4.50552,0.41861,1.50045
2026-01-07 20:00:00,3.49811,0.00706,0.19862,0.26128,0.021,0.022,0.044,0.05901,0.24289,0.25733,0.59624,2.15831,0.03094,0.81609,2.3723,0.00433,0.01057,0.01533,0.0012,0.01419,0.02212,2.17224,0.72915,0.33909,0.46237,0.42005,3.27808,0.89116,0.0879,0.21044,0.51006,2.62554,0.27003,0.42498,0.00901,4.43741,0.12225,0.81609,0.89116,0.27003,0.42498,2.3723,2.45885,2.17224,3.65837,4.43741,0.41727,1.49805
2026-01-07 21:00:00,3.58255,0.00671,0.19208,0.3167,0.021,0.009,0.043,0.04701,0.23687,0.26606,0.59624,2.00287,0.03042,0.81009,2.37693,0.00411,0.01056,0.01531,0.0012,0.01062,0.02154,2.17224,0.74766,0.35516,0.32227,0.38604,3.33648,0.87177,0.0906,0.19419,0.51706,2.59494,0.27003,0.41707,0.00855,4.3987,0.1211,0.81009,0.87177,0.27003,0.41707,2.37693,2.45885,2.17224,3.6355,4.3987,0.41545,1.49618
2026-01-07 22:00:00,3.58258,0.00636,0.18555,0.3177,0.014,0.009,0.043,0.05901,0.23886,0.27496,0.60933,1.91907,0.03042,0.80509,2.38158,0.00411,0.01054,0.01529,0.0012,0.0106,0.02154,2.16224,0.84431,0.36206,0.45743,0.34104,3.33648,0.85237,0.08816,0.17519,0.52406,2.5634,0.27003,0.41119,0.00901,4.34089,0.11995,0.80509,0.85237,0.27003,0.41119,2.38158,2.4642,2.16224,3.61305,4.34089,0.4124,1.49469
2026-01-07 23:00:00,3.41397,0.006,0.18549,0.31062,0.027,0.02,0.042,0.05801,0.23292,0.28098,0.60495,1.83377,0.02991,0.79709,2.38158,0.00411,0.01052,0.01512,0.001,0.01413,0.02096,2.16724,0.78886,0.34943,0.67334,0.33204,3.33648,0.83244,0.08857,0.16882,0.52106,2.53165,0.27403,0.40536,0.0081,4.28341,0.11879,0.79709,0.83244,0.27403,0.40536,2.38158,2.46957,2.16724,3.59103,4.28341,0.40887,1.49347
2026-01-08 00:00:00,3.20263,0.00565,0.18546,0.31762,0.041,0.007,0.042,0.05701,0.22903,0.28401,0.61814,1.79462,0.02941,0.79709,2.38158,0.00411,0.0105,0.01516,0.00081,0.01413,0.02039,2.16224,0.73173,0.34594,0.60664,0.31203,3.33648,0.81594,0.08892,0.1643,0.51006,2.50075,0.28903,0.39765,0.0081,4.23574,0.11764,0.79709,0.81594,0.28903,0.39765,2.38158,2.47492,2.16224,3.56881,4.23574,0.4061,1.49245
2026-01-08 01:00:00,3.15993,0.0053,0.18546,0.31762,0.042,0.005,0.041,0.05601,0.2235,0.28098,0.61814,1.80334,0.02891,0.79109,2.38622,0.00388,0.01048,0.01524,0.00081,0.02122,0.01984,2.16724,0.79045,0.35356,0.45498,0.31103,3.33648,0.80281,0.08928,0.15682,0.50306,2.40568,0.29603,0.39384,0.0081,4.17886,0.11676,0.79109,0.80281,0.29603,0.39384,2.38622,2.47492,2.16724,3.54586,4.17886,0.40406,1.49159
2026-01-08 02:00:00,3.11832,0.00494,0.17893,0.25511,0.04701,0.005,0.04,0.05501,0.21987,0.27496,0.62701,1.80716,0.02842,0.78809,2.38158,0.00367,0.01047,0.01507,0.00081,0.02831,0.01929,2.16724,0.809,0.36299,0.51322,0.29503,3.33648,0.78323,0.08928,0.16482,0.52106,2.31203,0.29603,0.38825,0.00767,4.13169,0.11588,0.78809,0.78323,0.29603,0.38825,2.38158,2.47492,2.16724,3.52358,4.13169,0.40288,1.49085
2026-01-08 03:00:00,2.99157,0.00494,0.17901,0.20769,0.042,0.016,0.04,0.05401,0.21453,0.26901,0.62701,1.90307,0.02794,0.78809,2.39086,0.00367,0.01045,0.01496,0.00064,0.0354,0.01875,2.17224,0.73104,0.34336,0.71149,0.28503,3.33648,0.76701,0.08858,0.1439,0.53506,2.21879,0.29203,0.38291,0.00767,4.07539,0.11501,0.78809,0.76701,0.29203,0.38291,2.39086,2.48029,2.17224,3.50197,4.07539,0.40131,1.49021
2026-01-08 04:00:00,2.90713,0.00459,0.18558,0.1916,0.05501,0.003,0.028,0.05301,0.2163,0.26606,0.63595,1.99742,0.02747,0.78309,2.39086,0.00367,0.01043,0.01494,0.00064,0.02834,0.01771,2.17724,0.71144,0.3497,0.72295,0.27503,3.33648,0.75411,0.0882,0.1439,0.55206,2.12551,0.28503,0.37762,0.00767,4.02873,0.11413,0.78309,0.75411,0.28503,0.37762,2.39086,2.48565,2.17724,3.4812,4.02873,0.39876,1.48966
2026-01-08 05:00:00,2.84275,0.00424,0.17907,0.1906,0.05301,0.001,0.039,0.05201,0.21102,0.26314,0.62257,1.99431,0.02747,0.78009,2.39086,0.00367,0.01042,0.01492,0.00064,0.02128,0.01823,2.18224,0.76749,0.34655,0.4999,0.26903,3.33648,0.73807,0.08648,0.17345,0.58507,2.03276,0.28103,0.37411,0.00725,3.98228,0.11325,0.78009,0.73807,0.28103,0.37411,2.39086,2.48565,2.18224,3.46111,3.98228,0.39584,1.48916
2026-01-08 06:00:00,2.72989,0.00388,0.17901,0.1906,0.05401,0.00583,0.038,0.05101,0.21102,0.25733,0.61814,1.90803,0.027,0.77709,2.39551,0.00347,0.0104,0.0149,0.00064,0.0319,0.0172,2.18224,0.78672,0.3345,0.41097,0.26703,3.33648,0.72531,0.08897,0.19313,0.57806,1.94122,0.28103,0.37062,0.00725,3.93608,0.11237,0.77709,0.72531,0.28103,0.37062,2.39551,2.49103,2.18224,3.44158,3.93608,0.39354,1.48872
2026-01-08 07:00:00,2.50009,0.00353,0.17898,0.1836,0.07101,0.0106,0.037,0.05001,0.20816,0.26314,0.60059,1.93258,0.02646,0.77509,2.39086,0.00347,0.01038,0.01489,0.00064,0.02481,0.01622,2.18724,0.74735,0.35042,0.5695,0.25403,3.33648,0.71579,0.08375,0.19128,0.58507,1.89579,0.27803,0.36715,0.00684,3.89927,0.11168,0.77509,0.71579,0.27803,0.36715,2.39086,2.49103,2.18724,3.42275,3.89927,0.39179,1.48833
2026-01-08 08:00:00,2.30472,0.00318,0.17901,0.1756,0.08701,0.01527,0.037,0.05001,0.20674,0.25733,0.59624,1.95744,0.02593,0.77509,2.40016,0.00347,0.01036,0.01474,0.00064,0.01419,0.01622,2.19224,0.76743,0.35565,0.67205,0.24503,3.33648,0.7,0.08588,0.2165,0.58907,1.85095,0.28103,0.36369,0.00684,3.87176,0.11099,0.77509,0.7,0.28103,0.36369,2.40016,2.49641,2.19224,3.40453,3.87176,0.39068,1.48798
2026-01-08 09:00:00,2.22987,0.00283,0.17898,0.16752,0.08201,0.02,0.037,0.05001,0.20533,0.2516,0.60059,1.93328,0.02593,0.77209,2.40016,0.00327,0.01035,0.01463,0.00049,0.00709,0.01527,2.19224,0.90323,0.35274,0.52935,0.23703,3.33648,0.69057,0.08652,0.28048,0.60007,1.80599,0.28503,0.36026,0.00684,3.83522,0.1103,0.77209,0.69057,0.28503,0.36026,2.40016,2.49641,2.19224,3.38688,3.83522,0.38911,1.48766
2026-01-08 10:00:00,2.2336,0.00283,0.17901,0.1836,0.08801,0.028,0.036,0.04901,0.20253,0.2516,0.60059,1.90918,0.0254,0.77209,2.39551,0.00327,0.01033,0.01461,0.00049,0.02125,0.01527,2.20125,0.82625,0.36105,0.37155,0.23503,3.33288,0.68118,0.08551,0.2934,0.59307,1.76041,0.28503,0.35684,0.00725,3.78973,0.10961,0.77209,0.68118,0.28503,0.35684,2.39551,2.50179,2.20125,3.36997,3.78973,0.38632,1.48737
2026-01-08 11:00:00,2.25925,0.00247,0.17901,0.1766,0.09701,0.027,0.035,0.035,0.19839,0.25733,0.58328,1.98249,0.02439,0.76909,2.40016,0.00327,0.01031,0.01459,0.00049,0.03361,0.01436,2.20625,0.84642,0.37915,0.48971,0.22703,3.32929,0.6687,0.08766,0.26385,0.59307,1.71473,0.28103,0.35344,0.00684,3.75351,0.10892,0.76909,0.6687,0.28103,0.35344,2.40016,2.50179,2.20625,3.35366,3.75351,0.38302,1.4871
