Date,Survival Overall Est,Survival Overall LCL 80,Survival Overall UCL 80,Survival Sacramento Est,Survival Sacramento LCL 80,Survival Sacramento UCL 80,Survival Yolo Est,Survival Yolo LCL 80,Survival Yolo UCL 80,Survival Sutter Est,Survival Sutter LCL 80,Survival Sutter UCL 80,Survival Steamboat Est,Survival Steamboat LCL 80,Survival Steamboat UCL 80,Survival Interior Delta Est,Survival Interior Delta LCL 80,Survival Interior Delta UCL 80,Routing Probability Sacramento Est,Routing Probability Sacramento LCL 80,Routing Probability Sacramento UCL 80,Routing Probability Yolo Est,Routing Probability Yolo LCL 80,Routing Probability Yolo UCL 80,Routing Probability Sutter Est,Routing Probability Sutter LCL 80,Routing Probability Sutter UCL 80,Routing Probability Steamboat Est,Routing Probability Steamboat LCL 80,Routing Probability Steamboat UCL 80,Routing Probability Interior Delta Est,Routing Probability Interior Delta LCL 80,Routing Probability Interior Delta UCL 80,Median Travel Time Overall Est,Median Travel Time Overall LCL 80,Median Travel Time Overall UCL 80,Median Travel Time Sacramento Est,Median Travel Time Sacramento LCL 80,Median Travel Time Sacramento UCL 80,Median Travel Time Yolo Est,Median Travel Time Yolo LCL 80,Median Travel Time Yolo UCL 80,Median Travel Time Sutter Est,Median Travel Time Sutter LCL 80,Median Travel Time Sutter UCL 80,Median Travel Time Steamboat Est,Median Travel Time Steamboat LCL 80,Median Travel Time Steamboat UCL 80,Median Travel Time Interior Delta Est,Median Travel Time Interior Delta LCL 80,Median Travel Time Interior Delta UCL 80
2024-10-01,0.0187162266963667,0.00210327285519848,0.0450178432991361,0.0185339050882129,0.00155145790662994,0.042494370385986,NA,NA,NA,0.031743146066958,0.00341956533856608,0.0749955595476251,0.0167064724492422,0.00114541590421725,0.0413730534942648,0.00794838394950302,0.000354011535583148,0.018757835661197,0.594827664061016,0.558263200282043,0.631012538093821,1.07025194063221e-09,3.97404618154532e-13,1.29169880573583e-09,0.136895953185427,0.113507903822799,0.162003540105387,0.138364975793566,0.116225030629796,0.160101090495128,0.129911405889739,0.103388950643972,0.159167548131172,6.26945458020905,5.70335577321824,6.58544624410729,5.799,5,6,NA,NA,NA,6.002,6,6,5.482,5,6,9.548,9,10
2024-10-02,0.0168574170094912,0.00184430121320712,0.0409988032028301,0.0164185405582513,0.00132213882913715,0.0376880285171633,NA,NA,NA,0.0299554344601057,0.00313055381909457,0.0714863511598342,0.0150547824071896,0.000994683924352979,0.0369989093120797,0.00700556915734363,0.000284272223120054,0.0170422347117699,0.592302193888263,0.554442917766502,0.629373931318683,1.15785661477497e-09,4.04002568910039e-13,1.34050284382684e-09,0.137265501416228,0.113295391197542,0.162873264930812,0.13982851769742,0.116831176941272,0.162801115271366,0.130603785840233,0.103394172971068,0.160986985012698,6.33087226246072,5.81080287545954,6.61259663033119,5.857,5,6,NA,NA,NA,6.012,6,6,5.549,5,6,9.653,9,11
2024-10-03,0.013462487358238,0.00128125260608259,0.0333897537259422,0.0128885565307346,0.000888365824434161,0.0302872525800524,NA,NA,NA,0.0250273528486931,0.00225749464847465,0.0606090085188519,0.0119566544562439,0.000664214891746868,0.029540335160384,0.00551555664801912,0.000180280339504853,0.0137638816453307,0.590268301372974,0.551559404810359,0.628127755601902,1.32766984428432e-09,3.77712295856728e-13,1.44593588705599e-09,0.137571482355684,0.113072112295455,0.163838284122165,0.141034721276017,0.117558698908949,0.164276657925738,0.131125493667655,0.103285846942801,0.162105028020661,6.45110595208968,6.22381344063712,6.6896282724988,5.941,6,6,NA,NA,NA,6.074,6,6,5.771,5,6,9.869,9,11
2024-10-04,0.0127169962051515,0.00125298165424888,0.0312459903785998,0.0120069387524206,0.000798169750712076,0.0284491756206511,NA,NA,NA,0.0245070865297538,0.0022403844521233,0.0593303848602057,0.0112234517804155,0.000612451685720524,0.0279342853579954,0.00515456090783352,0.000165518012583566,0.0130660398605577,0.588940585212655,0.549510143033487,0.627409311950021,1.52229266619261e-09,3.70401875107851e-13,1.5412209012177e-09,0.137775114530951,0.112882778888771,0.164476129440526,0.141834587950104,0.11793230488501,0.165977444947045,0.131449710783998,0.103068651519931,0.162803162140922,6.49618673848691,6.28093725789929,6.7170780196235,5.977,6,6,NA,NA,NA,6.072,6,6,5.829,5,6,9.975,9,11
2024-10-05,0.0117027306517927,0.00115198524396193,0.0283555546063435,0.0109605753169802,0.000683623870611885,0.0264462689125352,NA,NA,NA,0.0230613006445425,0.00199704068663683,0.0555201244945412,0.0102480605902574,0.000518750902272114,0.0252410733013135,0.0047037994183398,0.000142214437419699,0.0114400681859245,0.588181806223102,0.5483885237239,0.627053689384261,1.69984892609225e-09,3.7159897429279e-13,1.67735510317274e-09,0.13789142380449,0.112818512000582,0.164938119489814,0.14229131667534,0.118110215729385,0.167057590807586,0.131635451597219,0.102980543244908,0.163173388142546,6.52810811092271,6.31404370705562,6.73945025085555,6.001,6,6,NA,NA,NA,6.051,6,6,5.891,5,6,10.064,9,11
2024-10-06,0.00855487317680128,0.000655421137505209,0.0209326747301948,0.00800580268484302,0.000395221386072813,0.0191585586130469,NA,NA,NA,0.0169523541368416,0.0011352591948505,0.0433777274118751,0.00741770423826664,0.000291408256815684,0.0180747409123405,0.00341326953692121,7.77376533765576e-05,0.00809131099577064,0.58770715051032,0.547852140478292,0.626882132111337,1.81241089316453e-09,3.89591390715844e-13,1.76458766121417e-09,0.137959986243577,0.112655872461776,0.165202740562754,0.142562892978136,0.11818662071068,0.167534369895678,0.131769968455555,0.103056369779704,0.16341725774482,6.62931474356496,6.36788813833711,6.83385711877767,6.071,6,6,NA,NA,NA,6.119,6,7,6.049,6,6,10.275,9,11
2024-10-07,0.00662856480104313,0.000390472939719492,0.0165425473084992,0.00622136510343063,0.000256393265723376,0.0150296721960502,NA,NA,NA,0.0130715567660309,0.000709567798816939,0.0336488714139368,0.00574181359169052,0.000188733163970791,0.0140533222591337,0.00260642561594865,5.30365530404483e-05,0.00587078391242855,0.587212294984632,0.547302333878816,0.626733174425083,1.90830485206206e-09,4.12503342763039e-13,1.85822141055733e-09,0.138025018471349,0.112557821598966,0.165493176989097,0.142823962087042,0.118221820948951,0.16800688600592,0.131938722548672,0.10291630418106,0.163671782024104,6.85190064363146,6.40594018521517,7.35839738759167,6.292,6,7,NA,NA,NA,6.32,6,7,6.237,6,7,10.549,9,11
2024-10-08,0.00636812767598274,0.000380442764444632,0.0159658404768249,0.00598698582296034,0.00026011461939665,0.0142974215516307,NA,NA,NA,0.0124987431559418,0.000677572229002952,0.0311240665249172,0.00558579588466194,0.000196189006712808,0.0136028471440616,0.0024441405309815,5.5115932307731e-05,0.00536304609425482,0.586435478188097,0.546070533319203,0.626362936730034,2.01225531402731e-09,4.36690277915456e-13,1.95891793534454e-09,0.13812729451125,0.112540164063307,0.165930135450621,0.143233772921762,0.118257056740579,0.16887450350438,0.132203452366636,0.102756126803231,0.164328721506626,7.01072921549047,6.44497245890495,7.55707076952847,6.45,6,7,NA,NA,NA,6.532,6,7,6.37,6,7,10.686,9,12
2024-10-09,0.00721500553756249,0.00050908339543825,0.0183648895160576,0.00676512712806382,0.000350449066506885,0.0159509095013861,NA,NA,NA,0.0142004822134661,0.00090263431790406,0.035198394047775,0.00645767218990247,0.000278224163196106,0.015865189597491,0.00269211455098734,7.50686569262116e-05,0.00593798933383587,0.585256961553309,0.544205634597842,0.625698899799591,2.12913893422047e-09,4.64246698120626e-13,2.06679242282646e-09,0.138290170649025,0.112299698128744,0.166537593476859,0.143881038964847,0.118437719669471,0.169830107778412,0.13257182670368,0.1027548604335,0.165093234683367,7.01891493657232,6.45774728821999,7.59399547033479,6.444,6,7,NA,NA,NA,6.616,6,7,6.352,6,7,10.692,9,12
2024-10-10,0.00850286122095869,0.0007320272970779,0.0212324782387841,0.007903824467842,0.000496956094287046,0.0187691608887361,NA,NA,NA,0.0170032994675644,0.00135126855555419,0.0415435586368104,0.00774819139400904,0.000437844089156446,0.0190057966187074,0.00308128446084075,0.000104239510417923,0.00704363721242223,0.583801051727991,0.541786165207705,0.624957104203092,2.26057823874367e-09,5.00603619203852e-13,2.17969345020134e-09,0.138501363844664,0.111961942695827,0.167510726160903,0.144714004347394,0.118435467289055,0.171106166763905,0.132983577819373,0.102626704932882,0.165976612676104,7.07927585858205,6.47142876890723,7.63833162802003,6.505,6,7,NA,NA,NA,6.689,6,7,6.372,6,7,10.771,10,12
